Variable	Table_Name	Unit	Sensor
Chl_b_HPLC_TP_CONC_FISH_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Chl_c3_HPLC_TP_CONC_FISH	tblGeotraces_Seawater_IDP2021v2	ng/liter	In-Situ
Chl_c3_HPLC_TP_CONC_FISH_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
DV_chl_a_HPLC_TP_CONC_FISH	tblGeotraces_Seawater_IDP2021v2	ng/liter	In-Situ
DV_chl_a_HPLC_TP_CONC_FISH_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
CHLA_FLUOR_TP_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	ng/liter	In-Situ
CHLA_FLUOR_TP_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PHAEO_FLUOR_TP_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	ng/liter	In-Situ
PHAEO_FLUOR_TP_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_VAAEAVLSMTK_NiSOD_ProSyn_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_VAAEAVLSMTK_NiSOD_ProSyn_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_SPYNQSLVANQIVNK_IdiA_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_SPYNQSLVANQIVNK_IdiA_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_LHNFISSAESPK_Fld_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_LHNFISSAESPK_Fld_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_AGADMVGYVDK_Fld_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_AGADMVGYVDK_Fld_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_TVGIYYATTTGK_Fld_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_TVGIYYATTTGK_Fld_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_VNSVIDAIAEAAK_P_II_glnB_glnK_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_VNSVIDAIAEAAK_P_II_glnB_glnK_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_LSHQAIAEAIGSTR_NtcA_Cyano_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_LSHQAIAEAIGSTR_NtcA_Cyano_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_SKLEDDPANPELILTAR_PhoP_Syn_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_SKLEDDPANPELILTAR_PhoP_Syn_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_LIDQDGVPVVFGGWTSASR_UreaTran_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_LIDQDGVPVVFGGWTSASR_UreaTran_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_VVGEDYLPLGNTEVAPIISK_UreaTran_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_VVGEDYLPLGNTEVAPIISK_UreaTran_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_IEYIVEDGASDWPTFAEK_UreaTran_ProSyn_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_IEYIVEDGASDWPTFAEK_UreaTran_ProSyn_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_IPEDIAFAESR_UreC_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_IPEDIAFAESR_UreC_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_VGVAGPVGSGK_UreG_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_VGVAGPVGSGK_UreG_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_FDYDGDYGTVLNR_UDP_sulfoquin_m_taxa_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_FDYDGDYGTVLNR_UDP_sulfoquin_m_taxa_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_NEAVENDLIVDNK_UDP_sulfoquin_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_NEAVENDLIVDNK_UDP_sulfoquin_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_EAYPDFASAK_NH4_transporter_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_EAYPDFASAK_NH4_transporter_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_FDSLINSADNVMTYK_Glut_synt_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_FDSLINSADNVMTYK_Glut_synt_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_EGYFPVSPNDTAQDIR_Glut_synt_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_EGYFPVSPNDTAQDIR_Glut_synt_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_HAPSFLAFTNPTTNSYK_Glut_synt_ProSyn_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_HAPSFLAFTNPTTNSYK_Glut_synt_ProSyn_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
PEP_VASLTGADINYLPNPR_UDP_sulfoquin_Pro_TP_CONC_PUMP	tblGeotraces_Seawater_IDP2021v2	fmol/liter	In-Situ
PEP_VASLTGADINYLPNPR_UDP_sulfoquin_Pro_TP_CONC_PUMP_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
CELL_VOLUME_BOTTLE	tblGeotraces_Seawater_IDP2021v2	um^3	In-Situ
CELL_VOLUME_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
CELL_TYPE_BOTTLE	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
CELL_TYPE_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Fe_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
Fe_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
C_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	fmol/cell	In-Situ
C_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Si_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
Si_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
P_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
P_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
S_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
S_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Mn_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
Mn_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Co_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
Co_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Ni_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
Ni_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Cu_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
Cu_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
Zn_CELL_CONC_BOTTLE	tblGeotraces_Seawater_IDP2021v2	amol/cell	In-Situ
Zn_CELL_CONC_BOTTLE_qc	tblGeotraces_Seawater_IDP2021v2	NA	In-Situ
vol_lisst_sm	tblTN412_Gradients5_LISST_DEEP_Profiles	µL/L	LISST
vol_lisst_mid	tblTN412_Gradients5_LISST_DEEP_Profiles	µL/L	LISST
vol_lisst_lg	tblTN412_Gradients5_LISST_DEEP_Profiles	µL/L	LISST
sst	tblTN412_Gradients5_Optics_LISST_ACS_ECO	deg C	Thermosalinograph
sss	tblTN412_Gradients5_Optics_LISST_ACS_ECO	ppt	Thermosalinograph
vol_lisst_sm	tblTN412_Gradients5_Optics_LISST_ACS_ECO	µL/L	LISST
vol_lisst_mid	tblTN412_Gradients5_Optics_LISST_ACS_ECO	µL/L	LISST
vol_lisst_lg	tblTN412_Gradients5_Optics_LISST_ACS_ECO	µL/L	LISST
cp	tblTN412_Gradients5_Optics_LISST_ACS_ECO	1/m	Optical
chla_acs	tblTN412_Gradients5_Optics_LISST_ACS_ECO	mg/m3	Optical
chla_eco	tblTN412_Gradients5_Optics_LISST_ACS_ECO	mg/m3	fluorometer
scatter_eco	tblTN412_Gradients5_Optics_LISST_ACS_ECO	1/(m.sr)	fluorometer
surface_par	tblPARAGON2_KM2209_SurfacePAR_LICOR	uMol/m^2/s	Optical
cast	tblPARAGON2_KM2209_underwayCTD	NA	Uncategorized
temp	tblPARAGON2_KM2209_underwayCTD	deg C	Underway CTD
sal	tblPARAGON2_KM2209_underwayCTD	psu	Underway CTD
flu	tblPARAGON2_KM2209_underwayCTD	mg m-3	Underway CTD
oxy	tblPARAGON2_KM2209_underwayCTD	mmol m-3	Underway CTD
station	tblPARAGON1_KM2112_FluorometricChlorophyll_CTD	NA	Uncategorized
cast	tblPARAGON1_KM2112_FluorometricChlorophyll_CTD	NA	Uncategorized
niskin	tblPARAGON1_KM2112_FluorometricChlorophyll_CTD	NA	Uncategorized
avg_chl	tblPARAGON1_KM2112_FluorometricChlorophyll_CTD	ug/L	fluorometer
phaeopigment	tblPARAGON1_KM2112_FluorometricChlorophyll_CTD	ug/L	fluorometer
cast	tblPARAGON1_KM2112_LISST_Profiles	uncategorized	Uncategorized
profile	tblPARAGON1_KM2112_LISST_Profiles	uncategorized	Uncategorized
vol_lisst_sm	tblPARAGON1_KM2112_LISST_Profiles	µL/L	LISST
vol_lisst_mid	tblPARAGON1_KM2112_LISST_Profiles	µL/L	LISST
vol_lisst_lg	tblPARAGON1_KM2112_LISST_Profiles	µL/L	LISST
cast	tblPARAGON1_KM2112_underwayCTD	NA	Uncategorized
temp	tblPARAGON1_KM2112_underwayCTD	deg C	Underway CTD
sal	tblPARAGON1_KM2112_underwayCTD	psu	Underway CTD
sst	tblPARAGON1_KM2112_Optics_CSTAR_ECO	deg C	Thermosalinograph
sss	tblPARAGON1_KM2112_Optics_CSTAR_ECO	ppt	Thermosalinograph
cp	tblPARAGON1_KM2112_Optics_CSTAR_ECO	1/m	Optical
chla_eco	tblPARAGON1_KM2112_Optics_CSTAR_ECO	mg/m3	fluorometer
scatter_eco	tblPARAGON1_KM2112_Optics_CSTAR_ECO	1/(m.sr)	fluorometer
temp	tblPARAGON1_KM2112_Hyperpro_Profiles	degrees Celsius	Hyperpro
cond	tblPARAGON1_KM2112_Hyperpro_Profiles	mmho/cm	Hyperpro
sal	tblPARAGON1_KM2112_Hyperpro_Profiles	psu	Hyperpro
dens	tblPARAGON1_KM2112_Hyperpro_Profiles	kg/m^3	Hyperpro
flu	tblPARAGON1_KM2112_Hyperpro_Profiles	ug/l	Hyperpro
par_z	tblPARAGON1_KM2112_Hyperpro_Profiles	uMol/m^2/s	Hyperpro
par_surface	tblPARAGON1_KM2112_Hyperpro_Profiles	uMol/m^2/s	Hyperpro
light_level	tblPARAGON1_KM2112_Hyperpro_Profiles	%	Hyperpro
kpar	tblPARAGON1_KM2112_Hyperpro_Profiles	1/m	Hyperpro
ed412	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed442	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed488	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed490	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed510	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed530	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed550	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed554	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed560	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed620	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed664	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed666	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed670	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed678	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed682	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed708	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed748	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed754	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed760	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed764	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed778	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
lu412	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu442	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu488	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu490	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu510	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu530	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu550	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu554	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu560	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu620	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu664	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu666	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu670	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu678	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu682	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu708	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu748	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu754	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu760	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu764	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu778	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
es412	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es442	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es488	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es490	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es510	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es530	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es550	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es554	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es560	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es620	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es664	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es666	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es670	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es678	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es682	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es708	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es748	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es754	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es760	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es764	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es778	tblPARAGON1_KM2112_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
temp	tblPARAGON2_KM2209_Hyperpro_Profiles	degrees Celsius	Hyperpro
cond	tblPARAGON2_KM2209_Hyperpro_Profiles	mmho/cm	Hyperpro
sal	tblPARAGON2_KM2209_Hyperpro_Profiles	psu	Hyperpro
dens	tblPARAGON2_KM2209_Hyperpro_Profiles	kg/m^3	Hyperpro
flu	tblPARAGON2_KM2209_Hyperpro_Profiles	ug/l	Hyperpro
par_z	tblPARAGON2_KM2209_Hyperpro_Profiles	uMol/m^2/s	Hyperpro
par_surface	tblPARAGON2_KM2209_Hyperpro_Profiles	uMol/m^2/s	Hyperpro
light_level	tblPARAGON2_KM2209_Hyperpro_Profiles	%	Hyperpro
kpar	tblPARAGON2_KM2209_Hyperpro_Profiles	1/m	Hyperpro
ed412	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed442	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed488	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed490	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed510	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed530	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed550	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed554	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed560	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed620	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed664	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed666	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed670	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed678	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed682	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed708	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed748	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed754	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed760	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed764	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
ed778	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
lu412	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu442	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu488	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu490	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu510	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu530	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu550	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu554	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu560	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu620	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu664	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu666	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu670	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu678	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu682	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu708	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu748	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu754	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu760	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu764	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
lu778	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm/sr	Hyperpro
es412	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es442	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es488	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es490	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es510	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es530	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es550	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es554	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es560	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es620	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es664	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es666	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es670	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es678	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es682	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es708	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es748	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es754	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es760	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es764	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
es778	tblPARAGON2_KM2209_Hyperpro_Profiles	uW/cm^2/nm	Hyperpro
sst	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	deg C	Thermosalinograph
sss	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	ppt	Thermosalinograph
vol_lisst_sm	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	µL/L	LISST
vol_lisst_mid	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	µL/L	LISST
vol_lisst_lg	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	µL/L	LISST
cp	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	1/m	Optical
chla_acs	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	mg/m3	Optical
chla_eco	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	mg/m3	fluorometer
scatter_eco	tblPARAGON2_KM2209_Optics_LISST_ACS_ECO	1/(m.sr)	fluorometer
ASV_hash	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Uncategorized	Uncategorized
qiime2_ID	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Uncategorized	Uncategorized
Relative_Abundance	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Fraction	Uncategorized
Study_Max_Abund	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Fraction	Uncategorized
Source_database	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Uncategorized	Uncategorized
Kingdom	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Uncategorized	Uncategorized
Supergroup	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Uncategorized	Uncategorized
Division	tblGO_SHIP_P16NS_2005_2006_515Y_926R	Uncategorized	Uncategorized
