sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_barcode_num	tara_station
ERS492428	SAMEA2622538	ERR1726535	ERX1796769	PRJEB4352	TARA_N000001874	TARA_112
ERS492437	SAMEA2731973	ERR1726694	ERX1796525	PRJEB4352	TARA_N000001882	TARA_112
ERS492441	SAMEA2732026	ERR1726778	ERX1796581	PRJEB4352	TARA_N000001884	TARA_112
ERS492494	SAMEA2731613	ERR1726834	ERX1796857	PRJEB4352	TARA_N000001878	TARA_112
ERS492487	SAMEA2622584	ERR868365	ERX948001	PRJEB4352	TARA_N000001846	TARA_112
ERS492461	SAMEA2622561	ERR868432	ERX948086	PRJEB4352	TARA_N000001872	TARA_112
ERS492426	SAMEA2622536	ERR868501	ERX947963	PRJEB4352	TARA_N000001870	TARA_112
ERS492445	SAMEA2622545	ERR598957	ERX555966	PRJEB1787	TARA_B100000945	TARA_112
ERS492408	SAMEA2622518	ERR598954	ERX555919	PRJEB1787	TARA_B100000941	TARA_112
ERS492471	SAMEA2622568	ERR599072	ERX555993	PRJEB1787	TARA_B100000949	TARA_112
ERS492516	SAMEA2622605	ERR868405	ERX948065	PRJEB4352	TARA_N000001896	TARA_113
ERS492534	SAMEA2731573	ERR1726586	ERX1796821	PRJEB4352	TARA_N000001902	TARA_113
ERS492528	SAMEA2731517	ERR1726615	ERX1796726	PRJEB4352	TARA_N000001900	TARA_113
ERS492514	SAMEA2622603	ERR4691715	ERX4612824	PRJEB4352	TARA_N000001894	TARA_113
ERS492538	SAMEA2731617	ERR1726605	ERX1796623	PRJEB4352	TARA_N000001904	TARA_114
ERS492539	SAMEA2731618	ERR1726685	ERX1796810	PRJEB4352	TARA_N000001905	TARA_114
ERS492548	SAMEA2622614	ERR4691716	ERX4612825	PRJEB4352	TARA_N000001906	TARA_114
ERS492561	SAMEA2731525	ERR1726620	ERX1796568	PRJEB4352	TARA_N000001915	TARA_115
ERS492553	SAMEA2622619	ERR4691717	ERX4612826	PRJEB4352	TARA_N000001912	TARA_115
ERS492560	SAMEA2731524	ERR1726592	ERX1796597	PRJEB4352	TARA_N000001914	TARA_115
ERS492572	SAMEA2731626	ERR1726857	ERX1796625	PRJEB4352	TARA_N000001910	TARA_116
ERS492566	SAMEA2622624	ERR4691720	ERX4612829	PRJEB4352	TARA_N000001908	TARA_116
ERS492573	SAMEA2731658	ERR1726664	ERX1796891	PRJEB4352	TARA_N000001911	TARA_116
ERS492573	SAMEA2731658	ERR1726931	ERX1796579	PRJEB4352	TARA_N000001911	TARA_116
ERS492585	SAMEA2731721	ERR1726600	ERX1796694	PRJEB4352	TARA_N000001919	TARA_117
ERS492584	SAMEA2731720	ERR1726785	ERX1796506	PRJEB4352	TARA_N000001918	TARA_117
ERS492582	SAMEA2622628	ERR4691721	ERX4612830	PRJEB4352	TARA_N000001916	TARA_117
ERS492598	SAMEA2731578	ERR1726741	ERX1796794	PRJEB4352	TARA_N000001923	TARA_118
ERS492590	SAMEA2622632	ERR4691722	ERX4612831	PRJEB4352	TARA_N000001920	TARA_118
ERS492597	SAMEA2731531	ERR1726544	ERX1796746	PRJEB4352	TARA_N000001922	TARA_118
ERS492610	SAMEA2731665	ERR4691824	ERX4612933	PRJEB4352	TARA_N000001927	TARA_119
ERS492609	SAMEA2731664	ERR4691823	ERX4612932	PRJEB4352	TARA_N000001926	TARA_119
ERS492603	SAMEA2622637	ERR4691825	ERX4612934	PRJEB4352	TARA_N000001924	TARA_119
ERS492622	SAMEA2622642	ERR4691864	ERX4612973	PRJEB4352	TARA_N000001929	TARA_120
ERS492617	SAMEA2731702	ERR4691793	ERX4612902	PRJEB4352	TARA_N000001930	TARA_120
ERS492618	SAMEA2731724	ERR4691794	ERX4612903	PRJEB4352	TARA_N000001931	TARA_120
ERS492622	SAMEA2622642	ERR4691863	ERX4612972	PRJEB4352	TARA_N000001929	TARA_120
ERS492634	SAMEA2731582	ERR4691826	ERX4612935	PRJEB4352	TARA_N000001934	TARA_121
ERS492628	SAMEA2622646	ERR4691828	ERX4612937	PRJEB4352	TARA_N000001932	TARA_121
ERS492635	SAMEA2731583	ERR4691827	ERX4612936	PRJEB4352	TARA_N000001935	TARA_121
ERS492719	SAMEA2657064	ERR1726700	ERX1796583	PRJEB4352	TARA_N000001952	TARA_122
ERS492723	SAMEA2657026	ERR1726717	ERX1796868	PRJEB4352	TARA_N000001950	TARA_122
ERS492658	SAMEA2657010	ERR1726883	ERX1796700	PRJEB4352	TARA_N000001942	TARA_122
ERS492708	SAMEA2622699	ERR868425	ERX948085	PRJEB4352	TARA_N000001948	TARA_122
ERS492651	SAMEA2622661	ERR868513	ERX948010	PRJEB4352	TARA_N000001938	TARA_122
ERS492658	SAMEA2657010	ERR1726891	ERX1796855	PRJEB4352	TARA_N000001942	TARA_122
ERS492715	SAMEA2657075	ERR1726922	ERX1796837	PRJEB4352	TARA_N000001954	TARA_122
ERS492662	SAMEA2657094	ERR1726927	ERX1796854	PRJEB4352	TARA_N000001941	TARA_122
ERS492706	SAMEA2622697	ERR4691712	ERX4612821	PRJEB4352	TARA_N000001946	TARA_122
ERS492651	SAMEA2622661	ERR868475	ERX948080	PRJEB4352	TARA_N000001938	TARA_122
ERS492650	SAMEA2622660	ERR1726556	ERX1796912	PRJEB4352	TARA_N000001937	TARA_122
ERS492719	SAMEA2657064	ERR1726606	ERX1796885	PRJEB4352	TARA_N000001952	TARA_122
ERS492650	SAMEA2622660	ERR1726667	ERX1796638	PRJEB4352	TARA_N000001937	TARA_122
ERS492669	SAMEA2657070	ERR1726688	ERX1796805	PRJEB4352	TARA_N000001943	TARA_122
ERS492715	SAMEA2657075	ERR1726826	ERX1796892	PRJEB4352	TARA_N000001954	TARA_122
ERS492662	SAMEA2657094	ERR1726932	ERX1796544	PRJEB4352	TARA_N000001941	TARA_122
ERS492669	SAMEA2657070	ERR1726938	ERX1796690	PRJEB4352	TARA_N000001943	TARA_122
ERS492723	SAMEA2657026	ERR1726959	ERX1796522	PRJEB4352	TARA_N000001950	TARA_122
ERS492706	SAMEA2622697	ERR4691711	ERX4612820	PRJEB4352	TARA_N000001946	TARA_122
ERS492708	SAMEA2622699	ERR868419	ERX947990	PRJEB4352	TARA_N000001948	TARA_122
ERS492686	SAMEA2622679	ERR873959	ERX953564	PRJEB4352	TARA_N000002010	TARA_122
ERS492686	SAMEA2622679	ERR873968	ERX953570	PRJEB4352	TARA_N000002010	TARA_122
ERS492703	SAMEA2622694	ERR594284	ERX552279	PRJEB1788	TARA_Y100001973	TARA_122
ERS492704	SAMEA2622695	ERR594304	ERX552243	PRJEB1788	TARA_Y100001970	TARA_122
ERS492647	SAMEA2622657	ERR594307	ERX552264	PRJEB1788	TARA_Y100001980	TARA_122
ERS492705	SAMEA2622696	ERR594301	ERX552275	PRJEB1788	TARA_Y100001968	TARA_122
ERS492685	SAMEA2622678	ERR594322	ERX552293	PRJEB1788	TARA_Y100001947	TARA_122
ERS492646	SAMEA2622656	ERR594292	ERX552250	PRJEB1788	TARA_Y100001972	TARA_122
ERS492684	SAMEA2622677	ERR594305	ERX552242	PRJEB1788	TARA_Y100001949	TARA_122
ERS492648	SAMEA2622658	ERR594306	ERX552238	PRJEB1788	TARA_Y100001978	TARA_122
ERS492683	SAMEA2622676	ERR594309	ERX552265	PRJEB1788	TARA_Y100001951	TARA_122
ERS492692	SAMEA2622685	ERR599341	ERX556345	PRJEB4419	TARA_R100000687	TARA_122
ERS492714	SAMEA2622705	ERR599377	ERX556337	PRJEB4419	TARA_R100000664	TARA_122
ERS492657	SAMEA2622667	ERR599380	ERX556311	PRJEB4419	TARA_R100000657	TARA_122
ERS492692	SAMEA2622685	ERR2752151	ERX2765197	PRJEB4419	TARA_R100000687	TARA_122
ERS492699	SAMEA2622690	ERR598948	ERX555932	PRJEB1787	TARA_B100000700	TARA_122
ERS492680	SAMEA2622673	ERR598999	ERX556047	PRJEB1787	TARA_B100000678	TARA_122
ERS492680	SAMEA2622673	ERR599033	ERX555936	PRJEB1787	TARA_B100000678	TARA_122
ERS492642	SAMEA2622652	ERR598992	ERX555947	PRJEB1787	TARA_B100001115	TARA_122
ERS492680	SAMEA2622673	ERR599083	ERX555981	PRJEB1787	TARA_B100000678	TARA_122
ERS492680	SAMEA2622673	ERR599096	ERX556013	PRJEB1787	TARA_B100000678	TARA_122
ERS492751	SAMEA2657109	ERR1726522	ERX1796605	PRJEB4352	TARA_N000001994	TARA_123
ERS492757	SAMEA2657005	ERR1726561	ERX1796836	PRJEB4352	TARA_N000001998	TARA_123
ERS492757	SAMEA2657005	ERR1726770	ERX1796596	PRJEB4352	TARA_N000001998	TARA_123
ERS492789	SAMEA2622744	ERR868481	ERX948023	PRJEB4352	TARA_N000002000	TARA_123
ERS492763	SAMEA2656975	ERR1726721	ERX1796524	PRJEB4352	TARA_N000001996	TARA_123
ERS492742	SAMEA2622719	ERR1726762	ERX1796627	PRJEB4352	TARA_N000001972	TARA_123
ERS492740	SAMEA2622717	ERR868466	ERX948029	PRJEB4352	TARA_N000001992	TARA_123
ERS492740	SAMEA2622717	ERR868469	ERX948074	PRJEB4352	TARA_N000001992	TARA_123
ERS492763	SAMEA2656975	ERR1726622	ERX1796866	PRJEB4352	TARA_N000001996	TARA_123
ERS492742	SAMEA2622719	ERR1726913	ERX1796773	PRJEB4352	TARA_N000001972	TARA_123
ERS492751	SAMEA2657109	ERR1726961	ERX1796931	PRJEB4352	TARA_N000001994	TARA_123
ERS492789	SAMEA2622744	ERR868360	ERX948004	PRJEB4352	TARA_N000002000	TARA_123
ERS492738	SAMEA2622715	ERR594326	ERX552297	PRJEB1788	TARA_Y100001958	TARA_123
ERS492739	SAMEA2622716	ERR594347	ERX552262	PRJEB1788	TARA_Y100001954	TARA_123
ERS492783	SAMEA2622738	ERR594319	ERX552268	PRJEB1788	TARA_Y100001956	TARA_123
ERS492781	SAMEA2622736	ERR594293	ERX552280	PRJEB1788	TARA_Y100001963	TARA_123
ERS492782	SAMEA2622737	ERR594337	ERX552281	PRJEB1788	TARA_Y100001960	TARA_123
ERS492797	SAMEA2622752	ERR599343	ERX556344	PRJEB4419	TARA_R100001594	TARA_123
ERS492797	SAMEA2622752	ERR599348	ERX556316	PRJEB4419	TARA_R100001594	TARA_123
ERS492748	SAMEA2622725	ERR634968	ERX556317	PRJEB4419	TARA_R100001591	TARA_123
ERS492748	SAMEA2622725	ERR599378	ERX556340	PRJEB4419	TARA_R100001591	TARA_123
ERS492778	SAMEA2622733	ERR598956	ERX555950	PRJEB1787	TARA_B100000686	TARA_123
ERS492778	SAMEA2622733	ERR599157	ERX555994	PRJEB1787	TARA_B100000686	TARA_123
ERS492778	SAMEA2622733	ERR598998	ERX556093	PRJEB1787	TARA_B100000686	TARA_123
ERS492778	SAMEA2622733	ERR599117	ERX555921	PRJEB1787	TARA_B100000686	TARA_123
ERS492733	SAMEA2622710	ERR599160	ERX556126	PRJEB1787	TARA_B100000683	TARA_123
ERS492846	SAMEA2656986	ERR1726608	ERX1796645	PRJEB4352	TARA_N000002043	TARA_124
ERS492824	SAMEA2622769	ERR1726725	ERX1796586	PRJEB4352	TARA_N000002036	TARA_124
ERS492852	SAMEA2657085	ERR1726892	ERX1796678	PRJEB4352	TARA_N000002041	TARA_124
ERS492827	SAMEA2622772	ERR4691718	ERX4612827	PRJEB4352	TARA_N000002219	TARA_124
ERS492825	SAMEA2622770	ERR868363	ERX947973	PRJEB4352	TARA_N000002037	TARA_124
ERS492829	SAMEA2622774	ERR1726533	ERX1796518	PRJEB4352	TARA_N000002039	TARA_124
ERS492824	SAMEA2622769	ERR1726564	ERX1796687	PRJEB4352	TARA_N000002036	TARA_124
ERS492852	SAMEA2657085	ERR1726601	ERX1796698	PRJEB4352	TARA_N000002041	TARA_124
ERS492846	SAMEA2656986	ERR1726657	ERX1796858	PRJEB4352	TARA_N000002043	TARA_124
ERS492871	SAMEA2622804	ERR868371	ERX947949	PRJEB4352	TARA_N000002063	TARA_124
ERS492871	SAMEA2622804	ERR868491	ERX947974	PRJEB4352	TARA_N000002063	TARA_124
ERS492871	SAMEA2622804	ERR868494	ERX948053	PRJEB4352	TARA_N000002063	TARA_124
ERS492824	SAMEA2622769	ERR1726569	ERX1796703	PRJEB4352	TARA_N000002036	TARA_124
ERS492829	SAMEA2622774	ERR1726571	ERX1796662	PRJEB4352	TARA_N000002039	TARA_124
ERS492846	SAMEA2656986	ERR1726763	ERX1796924	PRJEB4352	TARA_N000002043	TARA_124
ERS492827	SAMEA2622772	ERR4691719	ERX4612828	PRJEB4352	TARA_N000002219	TARA_124
ERS492821	SAMEA2622766	ERR588857	ERX546861	PRJEB4352	TARA_N000002223	TARA_124
ERS492825	SAMEA2622770	ERR868489	ERX948088	PRJEB4352	TARA_N000002037	TARA_124
ERS492818	SAMEA2622763	ERR594287	ERX552278	PRJEB1788	TARA_Y100001937	TARA_124
ERS492866	SAMEA2622799	ERR594285	ERX552269	PRJEB1788	TARA_Y100001938	TARA_124
ERS492820	SAMEA2622765	ERR594296	ERX552257	PRJEB1788	TARA_Y100001933	TARA_124
ERS492819	SAMEA2622764	ERR594311	ERX552241	PRJEB1788	TARA_Y100001935	TARA_124
ERS492868	SAMEA2622801	ERR594338	ERX552284	PRJEB1788	TARA_Y100001934	TARA_124
ERS492867	SAMEA2622800	ERR594343	ERX552239	PRJEB1788	TARA_Y100001936	TARA_124
ERS492843	SAMEA2622788	ERR599354	ERX556299	PRJEB4419	TARA_R100000697	TARA_124
ERS492877	SAMEA2622810	ERR599367	ERX556332	PRJEB4419	TARA_R100000700	TARA_124
ERS492814	SAMEA2622759	ERR599080	ERX555929	PRJEB1787	TARA_B100000674	TARA_124
ERS492863	SAMEA2622796	ERR598988	ERX556077	PRJEB1787	TARA_B100000676	TARA_124
ERS492814	SAMEA2622759	ERR599036	ERX556117	PRJEB1787	TARA_B100000674	TARA_124
ERS492814	SAMEA2622759	ERR599069	ERX556057	PRJEB1787	TARA_B100000674	TARA_124
ERS492863	SAMEA2622796	ERR599084	ERX556036	PRJEB1787	TARA_B100000676	TARA_124
ERS492863	SAMEA2622796	ERR599089	ERX555955	PRJEB1787	TARA_B100000676	TARA_124
ERS492863	SAMEA2622796	ERR599161	ERX556089	PRJEB1787	TARA_B100000676	TARA_124
ERS492814	SAMEA2622759	ERR599151	ERX556076	PRJEB1787	TARA_B100000674	TARA_124
ERS492895	SAMEA2622824	ERR1726643	ERX1796658	PRJEB4352	TARA_N000002017	TARA_125
ERS492909	SAMEA2657032	ERR1726666	ERX1796850	PRJEB4352	TARA_N000002024	TARA_125
ERS492909	SAMEA2657032	ERR1726695	ERX1796689	PRJEB4352	TARA_N000002024	TARA_125
ERS492904	SAMEA2657071	ERR1726765	ERX1796714	PRJEB4352	TARA_N000002025	TARA_125
ERS492912	SAMEA2656982	ERR1726822	ERX1796921	PRJEB4352	TARA_N000002021	TARA_125
ERS492895	SAMEA2622824	ERR1726714	ERX1796818	PRJEB4352	TARA_N000002017	TARA_125
ERS492895	SAMEA2622824	ERR1726846	ERX1796632	PRJEB4352	TARA_N000002017	TARA_125
ERS492909	SAMEA2657032	ERR1726903	ERX1796523	PRJEB4352	TARA_N000002024	TARA_125
ERS492904	SAMEA2657071	ERR1726946	ERX1796738	PRJEB4352	TARA_N000002025	TARA_125
ERS492897	SAMEA2622826	ERR868352	ERX948064	PRJEB4352	TARA_N000002019	TARA_125
ERS492935	SAMEA2622846	ERR868359	ERX948022	PRJEB4352	TARA_N000002081	TARA_125
ERS492935	SAMEA2622846	ERR868426	ERX947953	PRJEB4352	TARA_N000002081	TARA_125
ERS492912	SAMEA2656982	ERR1726691	ERX1796741	PRJEB4352	TARA_N000002021	TARA_125
ERS492904	SAMEA2657071	ERR1726745	ERX1796607	PRJEB4352	TARA_N000002025	TARA_125
ERS492912	SAMEA2656982	ERR1726912	ERX1796732	PRJEB4352	TARA_N000002021	TARA_125
ERS492897	SAMEA2622826	ERR868382	ERX947994	PRJEB4352	TARA_N000002019	TARA_125
ERS492893	SAMEA2622822	ERR594339	ERX552287	PRJEB1788	TARA_Y100000590	TARA_125
ERS492931	SAMEA2622842	ERR594342	ERX552256	PRJEB1788	TARA_Y100000591	TARA_125
ERS492892	SAMEA2622821	ERR594344	ERX552292	PRJEB1788	TARA_Y100000592	TARA_125
ERS492894	SAMEA2622823	ERR594323	ERX552276	PRJEB1788	TARA_Y100000588	TARA_125
ERS492930	SAMEA2622841	ERR594341	ERX552285	PRJEB1788	TARA_Y100000593	TARA_125
ERS492932	SAMEA2622843	ERR594300	ERX552249	PRJEB1788	TARA_Y100000589	TARA_125
ERS492903	SAMEA2622832	ERR599337	ERX556343	PRJEB4419	TARA_R100000805	TARA_125
ERS492941	SAMEA2622852	ERR599338	ERX556339	PRJEB4419	TARA_R100000808	TARA_125
ERS492888	SAMEA2622817	ERR599119	ERX555960	PRJEB1787	TARA_B100001121	TARA_125
ERS492888	SAMEA2622817	ERR599091	ERX555938	PRJEB1787	TARA_B100001121	TARA_125
ERS492888	SAMEA2622817	ERR599066	ERX555908	PRJEB1787	TARA_B100001121	TARA_125
ERS492888	SAMEA2622817	ERR599114	ERX556044	PRJEB1787	TARA_B100001121	TARA_125
ERS492926	SAMEA2622837	ERR599156	ERX555935	PRJEB1787	TARA_B100001123	TARA_125
ERS492967	SAMEA2731705	ERR4691831	ERX4612940	PRJEB4352	TARA_N000002228	TARA_126
ERS492965	SAMEA2731669	ERR4691832	ERX4612941	PRJEB4352	TARA_N000002227	TARA_126
ERS492961	SAMEA2622858	ERR4691829	ERX4612938	PRJEB4352	TARA_N000002226	TARA_126
ERS492959	SAMEA2622856	ERR4691833	ERX4612942	PRJEB4352	TARA_N000002229	TARA_126
ERS492968	SAMEA2731706	ERR4691830	ERX4612939	PRJEB4352	TARA_N000002225	TARA_126
ERS493002	SAMEA2731974	ERR4691797	ERX4612906	PRJEB4352	TARA_N000002239	TARA_127
ERS492983	SAMEA2622873	ERR4691800	ERX4612909	PRJEB4352	TARA_N000002231	TARA_127
ERS493034	SAMEA2731938	ERR4691803	ERX4612912	PRJEB4352	TARA_N000002245	TARA_127
ERS492985	SAMEA2622875	ERR4691796	ERX4612905	PRJEB4352	TARA_N000002235	TARA_127
ERS492994	SAMEA2731883	ERR4691799	ERX4612908	PRJEB4352	TARA_N000002247	TARA_127
ERS493038	SAMEA2731982	ERR4691802	ERX4612911	PRJEB4352	TARA_N000002241	TARA_127
ERS493030	SAMEA2731979	ERR4691804	ERX4612913	PRJEB4352	TARA_N000002249	TARA_127
ERS493022	SAMEA2622893	ERR4691805	ERX4612914	PRJEB4352	TARA_N000002233	TARA_127
ERS492985	SAMEA2622875	ERR4691795	ERX4612904	PRJEB4352	TARA_N000002235	TARA_127
ERS492998	SAMEA2731923	ERR4691798	ERX4612907	PRJEB4352	TARA_N000002243	TARA_127
ERS493023	SAMEA2622894	ERR4691801	ERX4612910	PRJEB4352	TARA_N000002237	TARA_127
ERS493086	SAMEA2731992	ERR1726594	ERX1796859	PRJEB4352	TARA_N000002293	TARA_128
ERS493080	SAMEA2731945	ERR1726727	ERX1796582	PRJEB4352	TARA_N000002299	TARA_128
ERS493109	SAMEA2622934	ERR1726858	ERX1796874	PRJEB4352	TARA_N000002287	TARA_128
ERS493111	SAMEA2622936	ERR868458	ERX947960	PRJEB4352	TARA_N000002291	TARA_128
ERS493057	SAMEA2622914	ERR868462	ERX948063	PRJEB4352	TARA_N000002289	TARA_128
ERS493070	SAMEA2732035	ERR1726577	ERX1796680	PRJEB4352	TARA_N000002297	TARA_128
ERS493066	SAMEA2731987	ERR1726795	ERX1796617	PRJEB4352	TARA_N000002301	TARA_128
ERS493055	SAMEA2622912	ERR1726851	ERX1796563	PRJEB4352	TARA_N000002285	TARA_128
ERS493092	SAMEA2732042	ERR1726562	ERX1796595	PRJEB4352	TARA_N000002295	TARA_128
ERS493076	SAMEA2731900	ERR1726962	ERX1796877	PRJEB4352	TARA_N000002303	TARA_128
ERS493098	SAMEA2622923	ERR599032	ERX556134	PRJEB1787	TARA_B100000614	TARA_128
ERS493044	SAMEA2622901	ERR599038	ERX555990	PRJEB1787	TARA_B100000609	TARA_128
ERS493157	SAMEA2732648	ERR1726894	ERX1796716	PRJEB4352	TARA_N000002318	TARA_129
ERS493175	SAMEA2622983	ERR868427	ERX948089	PRJEB4352	TARA_N000002312	TARA_129
ERS493184	SAMEA2732208	ERR1726647	ERX1796845	PRJEB4352	TARA_N000002320	TARA_129
ERS493173	SAMEA2622981	ERR4691806	ERX4612915	PRJEB4352	TARA_N000002308	TARA_129
ERS493132	SAMEA2622957	ERR868347	ERX948062	PRJEB4352	TARA_N000002310	TARA_129
ERS493153	SAMEA2732644	ERR1726539	ERX1796616	PRJEB4352	TARA_N000002324	TARA_129
ERS493188	SAMEA2732267	ERR1726637	ERX1796577	PRJEB4352	TARA_N000002316	TARA_129
ERS493134	SAMEA2622959	ERR1726805	ERX1796717	PRJEB4352	TARA_N000002314	TARA_129
ERS493147	SAMEA2732441	ERR1726935	ERX1796515	PRJEB4352	TARA_N000002322	TARA_129
ERS493130	SAMEA2622955	ERR4691807	ERX4612916	PRJEB4352	TARA_N000002306	TARA_129
ERS493206	SAMEA2732443	ERR1726687	ERX1796720	PRJEB4352	TARA_N000002346	TARA_130
ERS493205	SAMEA2732442	ERR1726797	ERX1796785	PRJEB4352	TARA_N000002347	TARA_130
ERS493199	SAMEA2622997	ERR868500	ERX948090	PRJEB4352	TARA_N000002343	TARA_130
ERS493197	SAMEA2622995	ERR4691841	ERX4612950	PRJEB4352	TARA_N000002341	TARA_130
ERS493262	SAMEA2623035	ERR1726724	ERX1796521	PRJEB4352	TARA_N000002350	TARA_131
ERS493274	SAMEA2732785	ERR1726767	ERX1796889	PRJEB4352	TARA_N000002362	TARA_131
ERS493222	SAMEA2623016	ERR1726914	ERX1796558	PRJEB4352	TARA_N000002348	TARA_131
ERS493241	SAMEA2732139	ERR1726924	ERX1796584	PRJEB4352	TARA_N000002356	TARA_131
ERS493264	SAMEA2623037	ERR868386	ERX948017	PRJEB4352	TARA_N000002354	TARA_131
ERS493224	SAMEA2623018	ERR868485	ERX948000	PRJEB4352	TARA_N000002352	TARA_131
ERS493270	SAMEA2732729	ERR1726966	ERX1796904	PRJEB4352	TARA_N000002366	TARA_131
ERS493295	SAMEA2623054	ERR868384	ERX948037	PRJEB4352	TARA_N000002384	TARA_131
ERS493278	SAMEA2732732	ERR1726595	ERX1796536	PRJEB4352	TARA_N000002358	TARA_131
ERS493237	SAMEA2732135	ERR1726621	ERX1796601	PRJEB4352	TARA_N000002360	TARA_131
ERS493241	SAMEA2732139	ERR1726640	ERX1796516	PRJEB4352	TARA_N000002356	TARA_131
ERS493233	SAMEA2732906	ERR1726823	ERX1796932	PRJEB4352	TARA_N000002364	TARA_131
ERS493262	SAMEA2623035	ERR1726845	ERX1796799	PRJEB4352	TARA_N000002350	TARA_131
ERS493264	SAMEA2623037	ERR868464	ERX947955	PRJEB4352	TARA_N000002354	TARA_131
ERS493328	SAMEA2732843	ERR1726559	ERX1796839	PRJEB4352	TARA_N000002412	TARA_132
ERS493324	SAMEA2732790	ERR1726580	ERX1796793	PRJEB4352	TARA_N000002404	TARA_132
ERS493362	SAMEA2732914	ERR1726837	ERX1796619	PRJEB4352	TARA_N000002414	TARA_132
ERS493324	SAMEA2732790	ERR1726872	ERX1796950	PRJEB4352	TARA_N000002404	TARA_132
ERS493313	SAMEA2623072	ERR868480	ERX948008	PRJEB4352	TARA_N000002416	TARA_132
ERS493351	SAMEA2623090	ERR1726570	ERX1796708	PRJEB4352	TARA_N000002422	TARA_132
ERS493320	SAMEA2732736	ERR1726782	ERX1796707	PRJEB4352	TARA_N000002400	TARA_132
ERS493336	SAMEA2732797	ERR1726818	ERX1796637	PRJEB4352	TARA_N000002402	TARA_132
ERS493328	SAMEA2732843	ERR1726849	ERX1796867	PRJEB4352	TARA_N000002412	TARA_132
ERS493353	SAMEA2623092	ERR868385	ERX948079	PRJEB4352	TARA_N000002418	TARA_132
ERS493382	SAMEA2623108	ERR868490	ERX947957	PRJEB4352	TARA_N000002426	TARA_132
ERS493358	SAMEA2732910	ERR1726769	ERX1796852	PRJEB4352	TARA_N000002406	TARA_132
ERS493311	SAMEA2623070	ERR1726816	ERX1796655	PRJEB4352	TARA_N000002420	TARA_132
ERS493372	SAMEA2623098	ERR598980	ERX556114	PRJEB1787	TARA_B100001245	TARA_132
ERS493340	SAMEA2623079	ERR598995	ERX556017	PRJEB1787	TARA_B100001250	TARA_132
ERS493300	SAMEA2623059	ERR599142	ERX556094	PRJEB1787	TARA_B100001248	TARA_132
ERS493444	SAMEA2623148	ERR4691816	ERX4612925	PRJEB4352	TARA_N000002458	TARA_133
ERS493442	SAMEA2623146	ERR4691817	ERX4612926	PRJEB4352	TARA_N000002462	TARA_133
ERS493409	SAMEA2732853	ERR4691818	ERX4612927	PRJEB4352	TARA_N000002452	TARA_133
ERS493419	SAMEA2732974	ERR4691820	ERX4612929	PRJEB4352	TARA_N000002428	TARA_133
ERS493400	SAMEA2623126	ERR4691822	ERX4612931	PRJEB4352	TARA_N000002460	TARA_133
ERS493423	SAMEA2732857	ERR4691815	ERX4612924	PRJEB4352	TARA_N000002430	TARA_133
ERS493415	SAMEA2732917	ERR4691819	ERX4612928	PRJEB4352	TARA_N000002448	TARA_133
ERS493451	SAMEA2732923	ERR4691813	ERX4612922	PRJEB4352	TARA_N000002454	TARA_133
ERS493427	SAMEA2732861	ERR4691814	ERX4612923	PRJEB4352	TARA_N000002450	TARA_133
ERS493402	SAMEA2623128	ERR4691821	ERX4612930	PRJEB4352	TARA_N000002456	TARA_133
ERS493431	SAMEA2623135	ERR598942	ERX555907	PRJEB1787	TARA_B100001094	TARA_133
ERS493390	SAMEA2623116	ERR599052	ERX555967	PRJEB1787	TARA_B100001093	TARA_133
ERS493460	SAMEA2623155	ERR599115	ERX556033	PRJEB1787	TARA_B100001105	TARA_133
ERS493491	SAMEA2623184	ERR4691836	ERX4612945	PRJEB4352	TARA_N000002181	TARA_134
ERS493500	SAMEA2732557	ERR4691835	ERX4612944	PRJEB4352	TARA_N000002197	TARA_134
ERS493493	SAMEA2623186	ERR4691834	ERX4612943	PRJEB4352	TARA_N000002189	TARA_134
ERS493526	SAMEA2732932	ERR1726747	ERX1796851	PRJEB4352	TARA_N000002175	TARA_135
ERS493536	SAMEA2732214	ERR1726888	ERX1796828	PRJEB4352	TARA_N000002185	TARA_135
ERS493519	SAMEA2623206	ERR868433	ERX947971	PRJEB4352	TARA_N000002179	TARA_135
ERS493592	SAMEA2623246	ERR873960	ERX953568	PRJEB4352	TARA_N000002172	TARA_135
ERS493568	SAMEA2732990	ERR1726641	ERX1796927	PRJEB4352	TARA_N000002195	TARA_135
ERS493568	SAMEA2732990	ERR1726680	ERX1796765	PRJEB4352	TARA_N000002195	TARA_135
ERS493530	SAMEA2732980	ERR1726750	ERX1796803	PRJEB4352	TARA_N000002193	TARA_135
ERS493555	SAMEA2623226	ERR1726848	ERX1796576	PRJEB4352	TARA_N000002183	TARA_135
ERS493517	SAMEA2623204	ERR1726884	ERX1796660	PRJEB4352	TARA_N000002464	TARA_135
ERS493557	SAMEA2623228	ERR868346	ERX947948	PRJEB4352	TARA_N000002191	TARA_135
ERS493572	SAMEA2732994	ERR1726616	ERX1796907	PRJEB4352	TARA_N000002187	TARA_135
ERS493536	SAMEA2732214	ERR1726702	ERX1796897	PRJEB4352	TARA_N000002185	TARA_135
ERS493593	SAMEA2623247	ERR1726869	ERX1796685	PRJEB4352	TARA_N000002171	TARA_135
