tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	latitude	longitude	depth	date_time	lat_dw	lon_dw	depth_dw	time_dw	DIC_darwin_clim	NH4_darwin_clim	NO2_darwin_clim	NO3_darwin_clim	PO4_darwin_clim	SiO2_darwin_clim	FeT_darwin_clim	DOC_darwin_clim	DON_darwin_clim	DOP_darwin_clim	DOFe_darwin_clim	POC_darwin_clim	PON_darwin_clim	POP_darwin_clim	POSi_darwin_clim	POFe_darwin_clim	PIC_darwin_clim	ALK_darwin_clim	O2_darwin_clim	CDOM_darwin_clim	prokaryote_c01_darwin_clim	prokaryote_c02_darwin_clim	picoeukaryote_c03_darwin_clim	picoeukaryote_c04_darwin_clim	cocco_c05_darwin_clim	cocco_c06_darwin_clim	cocco_c07_darwin_clim	cocco_c08_darwin_clim	cocco_c09_darwin_clim	diazotroph_c10_darwin_clim	diazotroph_c11_darwin_clim	diazotroph_c12_darwin_clim	diazotroph_c13_darwin_clim	diazotroph_c14_darwin_clim	diatom_c15_darwin_clim	diatom_c16_darwin_clim	diatom_c17_darwin_clim	diatom_c18_darwin_clim	diatom_c19_darwin_clim	diatom_c20_darwin_clim	diatom_c21_darwin_clim	diatom_c22_darwin_clim	diatom_c23_darwin_clim	diatom_c24_darwin_clim	diatom_c25_darwin_clim	dinoflagellate_c26_darwin_clim	dinoflagellate_c27_darwin_clim	dinoflagellate_c28_darwin_clim	dinoflagellate_c29_darwin_clim	dinoflagellate_c30_darwin_clim	dinoflagellate_c31_darwin_clim	dinoflagellate_c32_darwin_clim	dinoflagellate_c33_darwin_clim	dinoflagellate_c34_darwin_clim	dinoflagellate_c35_darwin_clim	zooplankton_c36_darwin_clim	zooplankton_c37_darwin_clim	zooplankton_c38_darwin_clim	zooplankton_c39_darwin_clim	zooplankton_c40_darwin_clim	zooplankton_c41_darwin_clim	zooplankton_c42_darwin_clim	zooplankton_c43_darwin_clim	zooplankton_c44_darwin_clim	zooplankton_c45_darwin_clim	zooplankton_c46_darwin_clim	zooplankton_c47_darwin_clim	zooplankton_c48_darwin_clim	zooplankton_c49_darwin_clim	zooplankton_c50_darwin_clim	zooplankton_c51_darwin_clim	chl01_darwin_clim	chl02_darwin_clim	chl03_darwin_clim	chl04_darwin_clim	chl05_darwin_clim	chl06_darwin_clim	chl07_darwin_clim	chl08_darwin_clim	chl09_darwin_clim	chl10_darwin_clim	chl11_darwin_clim	chl12_darwin_clim	chl13_darwin_clim	chl14_darwin_clim	chl15_darwin_clim	chl16_darwin_clim	chl17_darwin_clim	chl18_darwin_clim	chl19_darwin_clim	chl20_darwin_clim	chl21_darwin_clim	chl22_darwin_clim	chl23_darwin_clim	chl24_darwin_clim	chl25_darwin_clim	chl26_darwin_clim	chl27_darwin_clim	chl28_darwin_clim	chl29_darwin_clim	chl30_darwin_clim	chl31_darwin_clim	chl32_darwin_clim	chl33_darwin_clim	chl34_darwin_clim	chl35_darwin_clim
TARA_R110002073	ERS1308623	SAMEA4397174	ERR2762117	ERX2775070	PRJEB9742	TARA_168	72.582	44.126	40	2013-07-01	72.75	44.25	35	2013-07-01	2029.3636	0.0015044529	0.034077603	16.10514	0.6156041	1.2197145	0.0010409296	1.9638927	0.26701716	0.016365772	1.6530757e-5	0.011607895	0.0016136519	9.673246e-5	-0.021216067	1.8066434e-8	-0.09727993	2177.0022	329.56772	9.2418987e-4	9.962514e-5	1.2783741e-4	1.1990383e-4	8.6410786e-5	1.771511e-4	1.5751482e-4	1.353302e-4	1.269152e-4	1.297611e-4	3.3590914e-5	1.9900412e-5	3.4707568e-7	2.4996968e-6	2.72904e-5	1.7580065e-4	1.2569482e-4	6.644237e-5	4.0937128e-5	2.9287157e-5	5.7745283e-6	3.1191194e-9	-1.8060942e-9	-1.2264032e-9	-8.1609115e-11	-3.929545e-14	1.3224663e-4	1.3110059e-4	1.3249982e-4	1.19853685e-4	9.8006465e-5	6.471448e-5	1.7962499e-5	1.5899735e-7	1.9694826e-11	-8.340744e-10	-2.5498034e-6	3.6912628e-8	1.3831531e-5	0.0020831614	0.005658398	0.0049944427	0.006063426	0.0051749763	0.002684823	5.2847475e-4	0.003133246	8.1879133e-4	4.6628102e-4	2.6517915e-5	4.4513264e-9	-6.2584865e-10	1.9905121e-5	2.5540903e-5	2.3958435e-5	1.7268703e-5	3.5386915e-5	3.146414e-5	2.703237e-5	2.535124e-5	2.5919373e-5	6.710433e-6	3.9757283e-6	6.9345404e-8	4.994661e-7	5.45302e-6	5.2714062e-5	3.7688427e-5	1.9921152e-5	1.22734145e-5	8.779931e-6	1.7306887e-6	9.34193e-10	-5.63343e-10	-3.4805725e-10	-1.979925e-11	-1.2202054e-14	2.6424892e-5	2.6195617e-5	2.6474912e-5	2.3947414e-5	1.9581352e-5	1.2928749e-5	3.587889e-6	3.1739635e-8	3.9232975e-12	-1.4381978e-10
TARA_R110002073	ERS1308623	SAMEA4397174	ERR2762116	ERX2775069	PRJEB9742	TARA_168	72.582	44.126	40	2013-07-01	72.75	44.25	35	2013-07-01	2029.3636	0.0015044529	0.034077603	16.10514	0.6156041	1.2197145	0.0010409296	1.9638927	0.26701716	0.016365772	1.6530757e-5	0.011607895	0.0016136519	9.673246e-5	-0.021216067	1.8066434e-8	-0.09727993	2177.0022	329.56772	9.2418987e-4	9.962514e-5	1.2783741e-4	1.1990383e-4	8.6410786e-5	1.771511e-4	1.5751482e-4	1.353302e-4	1.269152e-4	1.297611e-4	3.3590914e-5	1.9900412e-5	3.4707568e-7	2.4996968e-6	2.72904e-5	1.7580065e-4	1.2569482e-4	6.644237e-5	4.0937128e-5	2.9287157e-5	5.7745283e-6	3.1191194e-9	-1.8060942e-9	-1.2264032e-9	-8.1609115e-11	-3.929545e-14	1.3224663e-4	1.3110059e-4	1.3249982e-4	1.19853685e-4	9.8006465e-5	6.471448e-5	1.7962499e-5	1.5899735e-7	1.9694826e-11	-8.340744e-10	-2.5498034e-6	3.6912628e-8	1.3831531e-5	0.0020831614	0.005658398	0.0049944427	0.006063426	0.0051749763	0.002684823	5.2847475e-4	0.003133246	8.1879133e-4	4.6628102e-4	2.6517915e-5	4.4513264e-9	-6.2584865e-10	1.9905121e-5	2.5540903e-5	2.3958435e-5	1.7268703e-5	3.5386915e-5	3.146414e-5	2.703237e-5	2.535124e-5	2.5919373e-5	6.710433e-6	3.9757283e-6	6.9345404e-8	4.994661e-7	5.45302e-6	5.2714062e-5	3.7688427e-5	1.9921152e-5	1.22734145e-5	8.779931e-6	1.7306887e-6	9.34193e-10	-5.63343e-10	-3.4805725e-10	-1.979925e-11	-1.2202054e-14	2.6424892e-5	2.6195617e-5	2.6474912e-5	2.3947414e-5	1.9581352e-5	1.2928749e-5	3.587889e-6	3.1739635e-8	3.9232975e-12	-1.4381978e-10
TARA_N010000496	ERS1308612	SAMEA4397163	ERR4691608	ERX4612719	PRJEB9691	TARA_168	72.582	44.126	40	2013-07-01	72.75	44.25	35	2013-07-01	2029.3636	0.0015044529	0.034077603	16.10514	0.6156041	1.2197145	0.0010409296	1.9638927	0.26701716	0.016365772	1.6530757e-5	0.011607895	0.0016136519	9.673246e-5	-0.021216067	1.8066434e-8	-0.09727993	2177.0022	329.56772	9.2418987e-4	9.962514e-5	1.2783741e-4	1.1990383e-4	8.6410786e-5	1.771511e-4	1.5751482e-4	1.353302e-4	1.269152e-4	1.297611e-4	3.3590914e-5	1.9900412e-5	3.4707568e-7	2.4996968e-6	2.72904e-5	1.7580065e-4	1.2569482e-4	6.644237e-5	4.0937128e-5	2.9287157e-5	5.7745283e-6	3.1191194e-9	-1.8060942e-9	-1.2264032e-9	-8.1609115e-11	-3.929545e-14	1.3224663e-4	1.3110059e-4	1.3249982e-4	1.19853685e-4	9.8006465e-5	6.471448e-5	1.7962499e-5	1.5899735e-7	1.9694826e-11	-8.340744e-10	-2.5498034e-6	3.6912628e-8	1.3831531e-5	0.0020831614	0.005658398	0.0049944427	0.006063426	0.0051749763	0.002684823	5.2847475e-4	0.003133246	8.1879133e-4	4.6628102e-4	2.6517915e-5	4.4513264e-9	-6.2584865e-10	1.9905121e-5	2.5540903e-5	2.3958435e-5	1.7268703e-5	3.5386915e-5	3.146414e-5	2.703237e-5	2.535124e-5	2.5919373e-5	6.710433e-6	3.9757283e-6	6.9345404e-8	4.994661e-7	5.45302e-6	5.2714062e-5	3.7688427e-5	1.9921152e-5	1.22734145e-5	8.779931e-6	1.7306887e-6	9.34193e-10	-5.63343e-10	-3.4805725e-10	-1.979925e-11	-1.2202054e-14	2.6424892e-5	2.6195617e-5	2.6474912e-5	2.3947414e-5	1.9581352e-5	1.2928749e-5	3.587889e-6	3.1739635e-8	3.9232975e-12	-1.4381978e-10
TARA_N010000506	ERS1308633	SAMEA4397184	ERR4691612	ERX4612723	PRJEB9691	TARA_168	72.582	44.126	40	2013-07-01	72.75	44.25	35	2013-07-01	2029.3636	0.0015044529	0.034077603	16.10514	0.6156041	1.2197145	0.0010409296	1.9638927	0.26701716	0.016365772	1.6530757e-5	0.011607895	0.0016136519	9.673246e-5	-0.021216067	1.8066434e-8	-0.09727993	2177.0022	329.56772	9.2418987e-4	9.962514e-5	1.2783741e-4	1.1990383e-4	8.6410786e-5	1.771511e-4	1.5751482e-4	1.353302e-4	1.269152e-4	1.297611e-4	3.3590914e-5	1.9900412e-5	3.4707568e-7	2.4996968e-6	2.72904e-5	1.7580065e-4	1.2569482e-4	6.644237e-5	4.0937128e-5	2.9287157e-5	5.7745283e-6	3.1191194e-9	-1.8060942e-9	-1.2264032e-9	-8.1609115e-11	-3.929545e-14	1.3224663e-4	1.3110059e-4	1.3249982e-4	1.19853685e-4	9.8006465e-5	6.471448e-5	1.7962499e-5	1.5899735e-7	1.9694826e-11	-8.340744e-10	-2.5498034e-6	3.6912628e-8	1.3831531e-5	0.0020831614	0.005658398	0.0049944427	0.006063426	0.0051749763	0.002684823	5.2847475e-4	0.003133246	8.1879133e-4	4.6628102e-4	2.6517915e-5	4.4513264e-9	-6.2584865e-10	1.9905121e-5	2.5540903e-5	2.3958435e-5	1.7268703e-5	3.5386915e-5	3.146414e-5	2.703237e-5	2.535124e-5	2.5919373e-5	6.710433e-6	3.9757283e-6	6.9345404e-8	4.994661e-7	5.45302e-6	5.2714062e-5	3.7688427e-5	1.9921152e-5	1.22734145e-5	8.779931e-6	1.7306887e-6	9.34193e-10	-5.63343e-10	-3.4805725e-10	-1.979925e-11	-1.2202054e-14	2.6424892e-5	2.6195617e-5	2.6474912e-5	2.3947414e-5	1.9581352e-5	1.2928749e-5	3.587889e-6	3.1739635e-8	3.9232975e-12	-1.4381978e-10
TARA_N010000492	ERS1308608	SAMEA4397159	ERR4691606	ERX4612717	PRJEB9691	TARA_168	72.582	44.126	40	2013-07-01	72.75	44.25	35	2013-07-01	2029.3636	0.0015044529	0.034077603	16.10514	0.6156041	1.2197145	0.0010409296	1.9638927	0.26701716	0.016365772	1.6530757e-5	0.011607895	0.0016136519	9.673246e-5	-0.021216067	1.8066434e-8	-0.09727993	2177.0022	329.56772	9.2418987e-4	9.962514e-5	1.2783741e-4	1.1990383e-4	8.6410786e-5	1.771511e-4	1.5751482e-4	1.353302e-4	1.269152e-4	1.297611e-4	3.3590914e-5	1.9900412e-5	3.4707568e-7	2.4996968e-6	2.72904e-5	1.7580065e-4	1.2569482e-4	6.644237e-5	4.0937128e-5	2.9287157e-5	5.7745283e-6	3.1191194e-9	-1.8060942e-9	-1.2264032e-9	-8.1609115e-11	-3.929545e-14	1.3224663e-4	1.3110059e-4	1.3249982e-4	1.19853685e-4	9.8006465e-5	6.471448e-5	1.7962499e-5	1.5899735e-7	1.9694826e-11	-8.340744e-10	-2.5498034e-6	3.6912628e-8	1.3831531e-5	0.0020831614	0.005658398	0.0049944427	0.006063426	0.0051749763	0.002684823	5.2847475e-4	0.003133246	8.1879133e-4	4.6628102e-4	2.6517915e-5	4.4513264e-9	-6.2584865e-10	1.9905121e-5	2.5540903e-5	2.3958435e-5	1.7268703e-5	3.5386915e-5	3.146414e-5	2.703237e-5	2.535124e-5	2.5919373e-5	6.710433e-6	3.9757283e-6	6.9345404e-8	4.994661e-7	5.45302e-6	5.2714062e-5	3.7688427e-5	1.9921152e-5	1.22734145e-5	8.779931e-6	1.7306887e-6	9.34193e-10	-5.63343e-10	-3.4805725e-10	-1.979925e-11	-1.2202054e-14	2.6424892e-5	2.6195617e-5	2.6474912e-5	2.3947414e-5	1.9581352e-5	1.2928749e-5	3.587889e-6	3.1739635e-8	3.9232975e-12	-1.4381978e-10
TARA_N010000514	ERS1308600	SAMEA4397151	ERR4691610	ERX4612721	PRJEB9691	TARA_168	72.582	44.126	40	2013-07-01	72.75	44.25	35	2013-07-01	2029.3636	0.0015044529	0.034077603	16.10514	0.6156041	1.2197145	0.0010409296	1.9638927	0.26701716	0.016365772	1.6530757e-5	0.011607895	0.0016136519	9.673246e-5	-0.021216067	1.8066434e-8	-0.09727993	2177.0022	329.56772	9.2418987e-4	9.962514e-5	1.2783741e-4	1.1990383e-4	8.6410786e-5	1.771511e-4	1.5751482e-4	1.353302e-4	1.269152e-4	1.297611e-4	3.3590914e-5	1.9900412e-5	3.4707568e-7	2.4996968e-6	2.72904e-5	1.7580065e-4	1.2569482e-4	6.644237e-5	4.0937128e-5	2.9287157e-5	5.7745283e-6	3.1191194e-9	-1.8060942e-9	-1.2264032e-9	-8.1609115e-11	-3.929545e-14	1.3224663e-4	1.3110059e-4	1.3249982e-4	1.19853685e-4	9.8006465e-5	6.471448e-5	1.7962499e-5	1.5899735e-7	1.9694826e-11	-8.340744e-10	-2.5498034e-6	3.6912628e-8	1.3831531e-5	0.0020831614	0.005658398	0.0049944427	0.006063426	0.0051749763	0.002684823	5.2847475e-4	0.003133246	8.1879133e-4	4.6628102e-4	2.6517915e-5	4.4513264e-9	-6.2584865e-10	1.9905121e-5	2.5540903e-5	2.3958435e-5	1.7268703e-5	3.5386915e-5	3.146414e-5	2.703237e-5	2.535124e-5	2.5919373e-5	6.710433e-6	3.9757283e-6	6.9345404e-8	4.994661e-7	5.45302e-6	5.2714062e-5	3.7688427e-5	1.9921152e-5	1.22734145e-5	8.779931e-6	1.7306887e-6	9.34193e-10	-5.63343e-10	-3.4805725e-10	-1.979925e-11	-1.2202054e-14	2.6424892e-5	2.6195617e-5	2.6474912e-5	2.3947414e-5	1.9581352e-5	1.2928749e-5	3.587889e-6	3.1739635e-8	3.9232975e-12	-1.4381978e-10
TARA_B110000037	ERS1308645	SAMEA4397196	ERR3589587	ERX3585474	PRJEB9740	TARA_168	72.582	44.126	55	2013-07-01	72.75	44.25	55	2013-07-01	2029.4363	0.001492683	0.033884205	16.112207	0.61616874	1.2256048	0.0010409135	1.9528563	0.26550376	0.016273802	1.6440536e-5	0.011767552	0.0016354913	9.8062934e-5	-0.020861635	2.0283823e-8	-0.09529029	2177.1228	329.4472	9.2464173e-4	9.82683e-5	1.2615531e-4	1.18413336e-4	8.5395586e-5	1.7526e-4	1.5593704e-4	1.3412767e-4	1.2596982e-4	1.290556e-4	3.3011474e-5	1.951047e-5	3.373405e-7	2.4606152e-6	2.7091108e-5	1.7453398e-4	1.2506174e-4	6.626282e-5	4.0915245e-5	2.9327806e-5	5.7700727e-6	3.0860683e-9	-1.8029932e-9	-1.2242948e-9	-8.147346e-11	-3.914694e-14	1.310618e-4	1.3011749e-4	1.3177501e-4	1.194896e-4	9.803325e-5	6.4950174e-5	1.8060658e-5	1.5794718e-7	1.9261696e-11	-8.3253343e-10	-2.548665e-6	3.670814e-8	1.369541e-5	0.0020552564	0.005611062	0.0049481085	0.006003563	0.005120805	0.0026491212	5.2159966e-4	0.00309636	8.084793e-4	4.6079385e-4	2.6260532e-5	4.403168e-9	-6.2546884e-10	1.9636545e-5	2.5208412e-5	2.3663428e-5	1.706751e-5	3.5014506e-5	3.115377e-5	2.6796322e-5	2.5166337e-5	2.5782523e-5	6.595703e-6	3.898397e-6	6.7408926e-8	4.917176e-7	5.4138513e-6	5.2337564e-5	3.750114e-5	1.9868781e-5	1.2267832e-5	8.792902e-6	1.7295578e-6	9.244922e-10	-5.6237454e-10	-3.4746425e-10	-1.9767197e-11	-1.2156463e-14	2.6191188e-5	2.6002239e-5	2.6333222e-5	2.3877588e-5	1.9589192e-5	1.2977578e-5	3.60805e-6	3.1536945e-8	3.8391985e-12	-1.4355327e-10
TARA_R110002074	ERS1308664	SAMEA4397215	ERR2762118	ERX2775071	PRJEB9742	TARA_168	72.582	44.126	55	2013-07-01	72.75	44.25	55	2013-07-01	2029.4363	0.001492683	0.033884205	16.112207	0.61616874	1.2256048	0.0010409135	1.9528563	0.26550376	0.016273802	1.6440536e-5	0.011767552	0.0016354913	9.8062934e-5	-0.020861635	2.0283823e-8	-0.09529029	2177.1228	329.4472	9.2464173e-4	9.82683e-5	1.2615531e-4	1.18413336e-4	8.5395586e-5	1.7526e-4	1.5593704e-4	1.3412767e-4	1.2596982e-4	1.290556e-4	3.3011474e-5	1.951047e-5	3.373405e-7	2.4606152e-6	2.7091108e-5	1.7453398e-4	1.2506174e-4	6.626282e-5	4.0915245e-5	2.9327806e-5	5.7700727e-6	3.0860683e-9	-1.8029932e-9	-1.2242948e-9	-8.147346e-11	-3.914694e-14	1.310618e-4	1.3011749e-4	1.3177501e-4	1.194896e-4	9.803325e-5	6.4950174e-5	1.8060658e-5	1.5794718e-7	1.9261696e-11	-8.3253343e-10	-2.548665e-6	3.670814e-8	1.369541e-5	0.0020552564	0.005611062	0.0049481085	0.006003563	0.005120805	0.0026491212	5.2159966e-4	0.00309636	8.084793e-4	4.6079385e-4	2.6260532e-5	4.403168e-9	-6.2546884e-10	1.9636545e-5	2.5208412e-5	2.3663428e-5	1.706751e-5	3.5014506e-5	3.115377e-5	2.6796322e-5	2.5166337e-5	2.5782523e-5	6.595703e-6	3.898397e-6	6.7408926e-8	4.917176e-7	5.4138513e-6	5.2337564e-5	3.750114e-5	1.9868781e-5	1.2267832e-5	8.792902e-6	1.7295578e-6	9.244922e-10	-5.6237454e-10	-3.4746425e-10	-1.9767197e-11	-1.2156463e-14	2.6191188e-5	2.6002239e-5	2.6333222e-5	2.3877588e-5	1.9589192e-5	1.2977578e-5	3.60805e-6	3.1536945e-8	3.8391985e-12	-1.4355327e-10
TARA_R110002074	ERS1308664	SAMEA4397215	ERR2762119	ERX2775072	PRJEB9742	TARA_168	72.582	44.126	55	2013-07-01	72.75	44.25	55	2013-07-01	2029.4363	0.001492683	0.033884205	16.112207	0.61616874	1.2256048	0.0010409135	1.9528563	0.26550376	0.016273802	1.6440536e-5	0.011767552	0.0016354913	9.8062934e-5	-0.020861635	2.0283823e-8	-0.09529029	2177.1228	329.4472	9.2464173e-4	9.82683e-5	1.2615531e-4	1.18413336e-4	8.5395586e-5	1.7526e-4	1.5593704e-4	1.3412767e-4	1.2596982e-4	1.290556e-4	3.3011474e-5	1.951047e-5	3.373405e-7	2.4606152e-6	2.7091108e-5	1.7453398e-4	1.2506174e-4	6.626282e-5	4.0915245e-5	2.9327806e-5	5.7700727e-6	3.0860683e-9	-1.8029932e-9	-1.2242948e-9	-8.147346e-11	-3.914694e-14	1.310618e-4	1.3011749e-4	1.3177501e-4	1.194896e-4	9.803325e-5	6.4950174e-5	1.8060658e-5	1.5794718e-7	1.9261696e-11	-8.3253343e-10	-2.548665e-6	3.670814e-8	1.369541e-5	0.0020552564	0.005611062	0.0049481085	0.006003563	0.005120805	0.0026491212	5.2159966e-4	0.00309636	8.084793e-4	4.6079385e-4	2.6260532e-5	4.403168e-9	-6.2546884e-10	1.9636545e-5	2.5208412e-5	2.3663428e-5	1.706751e-5	3.5014506e-5	3.115377e-5	2.6796322e-5	2.5166337e-5	2.5782523e-5	6.595703e-6	3.898397e-6	6.7408926e-8	4.917176e-7	5.4138513e-6	5.2337564e-5	3.750114e-5	1.9868781e-5	1.2267832e-5	8.792902e-6	1.7295578e-6	9.244922e-10	-5.6237454e-10	-3.4746425e-10	-1.9767197e-11	-1.2156463e-14	2.6191188e-5	2.6002239e-5	2.6333222e-5	2.3877588e-5	1.9589192e-5	1.2977578e-5	3.60805e-6	3.1536945e-8	3.8391985e-12	-1.4355327e-10
TARA_B110000090	ERS1308688	SAMEA4397239	ERR3589566	ERX3585453	PRJEB9740	TARA_173	78.939	75.345	5	2013-07-08	78.75	75.25	5	2013-07-07	2048.3657	0.002220555	0.04954624	14.750589	0.56341386	0.53237784	0.0010319393	3.5842252	0.4884456	0.029868543	3.0507703e-5	0.0012789087	1.7554544e-4	1.0657573e-5	2.8822977e-5	5.4200435e-9	-8.25669e-4	2174.6172	353.56226	8.891426e-4	1.2365262e-4	1.5584312e-4	1.472942e-4	1.2163887e-4	1.8828365e-4	1.670723e-4	1.4100612e-4	1.2502576e-4	1.0068596e-4	6.7264424e-5	4.5041088e-5	3.010426e-6	4.0703485e-6	4.7384674e-6	1.1741967e-4	7.5660726e-5	4.206955e-5	2.5008127e-5	7.948668e-6	2.3640246e-7	1.7807979e-11	-8.869852e-10	-5.7352817e-10	-3.7318e-11	-2.840707e-14	1.4001131e-4	1.2919212e-4	1.069872e-4	6.9845286e-5	3.7611666e-5	8.024959e-6	2.3004786e-7	2.7325312e-11	-2.873093e-14	-5.2108234e-10	-1.9738748e-6	7.1170834e-9	4.7204685e-6	0.0019148877	0.009979353	0.0073039737	0.009041279	0.004528112	6.6059595e-4	4.5645706e-5	7.069683e-4	5.5048135e-5	1.6051945e-5	7.9105905e-7	-1.3586096e-9	-4.5470888e-10	2.4729807e-5	3.1167678e-5	2.9458059e-5	2.4327255e-5	3.7655434e-5	3.3413296e-5	2.8200235e-5	2.500425e-5	2.0136424e-5	1.3452475e-5	9.007937e-6	6.020683e-7	8.140418e-7	9.476519e-7	3.5225305e-5	2.2697795e-5	1.2620603e-5	7.5022554e-6	2.3845214e-6	7.091687e-8	5.202331e-12	-2.7605432e-10	-1.6237574e-10	-8.847716e-12	-8.843346e-15	2.8001536e-5	2.5837733e-5	2.139684e-5	1.3968623e-5	7.522071e-6	1.6049148e-6	4.6005937e-8	5.537371e-12	-5.6670405e-15	-8.9772634e-11
TARA_R110002095	ERS1308704	SAMEA4397255	ERR2762124	ERX2775077	PRJEB9742	TARA_173	78.939	75.345	5	2013-07-08	78.75	75.25	5	2013-07-07	2048.3657	0.002220555	0.04954624	14.750589	0.56341386	0.53237784	0.0010319393	3.5842252	0.4884456	0.029868543	3.0507703e-5	0.0012789087	1.7554544e-4	1.0657573e-5	2.8822977e-5	5.4200435e-9	-8.25669e-4	2174.6172	353.56226	8.891426e-4	1.2365262e-4	1.5584312e-4	1.472942e-4	1.2163887e-4	1.8828365e-4	1.670723e-4	1.4100612e-4	1.2502576e-4	1.0068596e-4	6.7264424e-5	4.5041088e-5	3.010426e-6	4.0703485e-6	4.7384674e-6	1.1741967e-4	7.5660726e-5	4.206955e-5	2.5008127e-5	7.948668e-6	2.3640246e-7	1.7807979e-11	-8.869852e-10	-5.7352817e-10	-3.7318e-11	-2.840707e-14	1.4001131e-4	1.2919212e-4	1.069872e-4	6.9845286e-5	3.7611666e-5	8.024959e-6	2.3004786e-7	2.7325312e-11	-2.873093e-14	-5.2108234e-10	-1.9738748e-6	7.1170834e-9	4.7204685e-6	0.0019148877	0.009979353	0.0073039737	0.009041279	0.004528112	6.6059595e-4	4.5645706e-5	7.069683e-4	5.5048135e-5	1.6051945e-5	7.9105905e-7	-1.3586096e-9	-4.5470888e-10	2.4729807e-5	3.1167678e-5	2.9458059e-5	2.4327255e-5	3.7655434e-5	3.3413296e-5	2.8200235e-5	2.500425e-5	2.0136424e-5	1.3452475e-5	9.007937e-6	6.020683e-7	8.140418e-7	9.476519e-7	3.5225305e-5	2.2697795e-5	1.2620603e-5	7.5022554e-6	2.3845214e-6	7.091687e-8	5.202331e-12	-2.7605432e-10	-1.6237574e-10	-8.847716e-12	-8.843346e-15	2.8001536e-5	2.5837733e-5	2.139684e-5	1.3968623e-5	7.522071e-6	1.6049148e-6	4.6005937e-8	5.537371e-12	-5.6670405e-15	-8.9772634e-11
TARA_R110002095	ERS1308704	SAMEA4397255	ERR2762125	ERX2775078	PRJEB9742	TARA_173	78.939	75.345	5	2013-07-08	78.75	75.25	5	2013-07-07	2048.3657	0.002220555	0.04954624	14.750589	0.56341386	0.53237784	0.0010319393	3.5842252	0.4884456	0.029868543	3.0507703e-5	0.0012789087	1.7554544e-4	1.0657573e-5	2.8822977e-5	5.4200435e-9	-8.25669e-4	2174.6172	353.56226	8.891426e-4	1.2365262e-4	1.5584312e-4	1.472942e-4	1.2163887e-4	1.8828365e-4	1.670723e-4	1.4100612e-4	1.2502576e-4	1.0068596e-4	6.7264424e-5	4.5041088e-5	3.010426e-6	4.0703485e-6	4.7384674e-6	1.1741967e-4	7.5660726e-5	4.206955e-5	2.5008127e-5	7.948668e-6	2.3640246e-7	1.7807979e-11	-8.869852e-10	-5.7352817e-10	-3.7318e-11	-2.840707e-14	1.4001131e-4	1.2919212e-4	1.069872e-4	6.9845286e-5	3.7611666e-5	8.024959e-6	2.3004786e-7	2.7325312e-11	-2.873093e-14	-5.2108234e-10	-1.9738748e-6	7.1170834e-9	4.7204685e-6	0.0019148877	0.009979353	0.0073039737	0.009041279	0.004528112	6.6059595e-4	4.5645706e-5	7.069683e-4	5.5048135e-5	1.6051945e-5	7.9105905e-7	-1.3586096e-9	-4.5470888e-10	2.4729807e-5	3.1167678e-5	2.9458059e-5	2.4327255e-5	3.7655434e-5	3.3413296e-5	2.8200235e-5	2.500425e-5	2.0136424e-5	1.3452475e-5	9.007937e-6	6.020683e-7	8.140418e-7	9.476519e-7	3.5225305e-5	2.2697795e-5	1.2620603e-5	7.5022554e-6	2.3845214e-6	7.091687e-8	5.202331e-12	-2.7605432e-10	-1.6237574e-10	-8.847716e-12	-8.843346e-15	2.8001536e-5	2.5837733e-5	2.139684e-5	1.3968623e-5	7.522071e-6	1.6049148e-6	4.6005937e-8	5.537371e-12	-5.6670405e-15	-8.9772634e-11
