tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	biosample_acc_num	ena_acc_num	tara_station	latitude	longitude	depth	date_time	lat_ps	lon_ps	depth_ps	time_ps	chl	fe	no3	nppv	o2	ph	phyc	po4	si	spco2
TARA_N000002195	ERS493568	SAMEA2732990	ERR1726641	ERX1796927	PRJEB4352	SAMEA2732990	ERS493568	TARA_135	32.983	-121.832	30	2011-10-23	33	-121.75	30.87456	2011-11-01	0.18063815	1.3739813e-5	1.727966	3.7435644	249.48111	8.04389	1.3767099	0.56928885	1.6475317	38.178036
TARA_N000002195	ERS493568	SAMEA2732990	ERR1726680	ERX1796765	PRJEB4352	SAMEA2732990	ERS493568	TARA_135	32.983	-121.832	30	2011-10-23	33	-121.75	30.87456	2011-11-01	0.18063815	1.3739813e-5	1.727966	3.7435644	249.48111	8.04389	1.3767099	0.56928885	1.6475317	38.178036
TARA_N000002183	ERS493555	SAMEA2623226	ERR1726848	ERX1796576	PRJEB4352	SAMEA2623226	ERS493555	TARA_135	32.983	-121.832	30	2011-10-23	33	-121.75	30.87456	2011-11-01	0.18063815	1.3739813e-5	1.727966	3.7435644	249.48111	8.04389	1.3767099	0.56928885	1.6475317	38.178036
TARA_N000002191	ERS493557	SAMEA2623228	ERR868346	ERX947948	PRJEB4352	SAMEA2623228	ERS493557	TARA_135	32.983	-121.832	30	2011-10-23	33	-121.75	30.87456	2011-11-01	0.18063815	1.3739813e-5	1.727966	3.7435644	249.48111	8.04389	1.3767099	0.56928885	1.6475317	38.178036
TARA_N000002187	ERS493572	SAMEA2732994	ERR1726616	ERX1796907	PRJEB4352	SAMEA2732994	ERS493572	TARA_135	32.983	-121.832	30	2011-10-23	33	-121.75	30.87456	2011-11-01	0.18063815	1.3739813e-5	1.727966	3.7435644	249.48111	8.04389	1.3767099	0.56928885	1.6475317	38.178036
TARA_N000002199	ERS493564	SAMEA2732986	ERR1726930	ERX1796875	PRJEB4352	SAMEA2732986	ERS493564	TARA_135	32.983	-121.832	30	2011-10-23	33	-121.75	30.87456	2011-11-01	0.18063815	1.3739813e-5	1.727966	3.7435644	249.48111	8.04389	1.3767099	0.56928885	1.6475317	38.178036
TARA_N000002175	ERS493526	SAMEA2732932	ERR1726747	ERX1796851	PRJEB4352	SAMEA2732932	ERS493526	TARA_135	32.983	-121.832	5	2011-10-23	33	-121.75	5.140361	2011-11-01	0.18131469	1.3791026e-5	1.71723	3.926335	249.3213	8.044929	1.3925817	0.5698739	1.6291038	38.178036
TARA_N000002185	ERS493536	SAMEA2732214	ERR1726888	ERX1796828	PRJEB4352	SAMEA2732214	ERS493536	TARA_135	32.983	-121.832	5	2011-10-23	33	-121.75	5.140361	2011-11-01	0.18131469	1.3791026e-5	1.71723	3.926335	249.3213	8.044929	1.3925817	0.5698739	1.6291038	38.178036
TARA_N000002179	ERS493519	SAMEA2623206	ERR868433	ERX947971	PRJEB4352	SAMEA2623206	ERS493519	TARA_135	32.983	-121.832	5	2011-10-23	33	-121.75	5.140361	2011-11-01	0.18131469	1.3791026e-5	1.71723	3.926335	249.3213	8.044929	1.3925817	0.5698739	1.6291038	38.178036
TARA_N000002193	ERS493530	SAMEA2732980	ERR1726750	ERX1796803	PRJEB4352	SAMEA2732980	ERS493530	TARA_135	32.983	-121.832	5	2011-10-23	33	-121.75	5.140361	2011-11-01	0.18131469	1.3791026e-5	1.71723	3.926335	249.3213	8.044929	1.3925817	0.5698739	1.6291038	38.178036
TARA_N000002464	ERS493517	SAMEA2623204	ERR1726884	ERX1796660	PRJEB4352	SAMEA2623204	ERS493517	TARA_135	32.983	-121.832	5	2011-10-23	33	-121.75	5.140361	2011-11-01	0.18131469	1.3791026e-5	1.71723	3.926335	249.3213	8.044929	1.3925817	0.5698739	1.6291038	38.178036
TARA_N000002185	ERS493536	SAMEA2732214	ERR1726702	ERX1796897	PRJEB4352	SAMEA2732214	ERS493536	TARA_135	32.983	-121.832	5	2011-10-23	33	-121.75	5.140361	2011-11-01	0.18131469	1.3791026e-5	1.71723	3.926335	249.3213	8.044929	1.3925817	0.5698739	1.6291038	38.178036
TARA_N000002175	ERS493526	SAMEA2732932	ERR1726923	ERX1796590	PRJEB4352	SAMEA2732932	ERS493526	TARA_135	32.983	-121.832	5	2011-10-23	33	-121.75	5.140361	2011-11-01	0.18131469	1.3791026e-5	1.71723	3.926335	249.3213	8.044929	1.3925817	0.5698739	1.6291038	38.178036
TARA_N000002172	ERS493592	SAMEA2623246	ERR873960	ERX953568	PRJEB4352	SAMEA2623246	ERS493592	TARA_135	32.983	-121.832	650	2011-10-23	33	-121.75	628.026	2011-11-01	0.002769615	6.519685e-4	41.106544	0	16.38403	7.5501137	0.012693986	3.2074134	90.86647	38.178036
TARA_N000002171	ERS493593	SAMEA2623247	ERR1726869	ERX1796685	PRJEB4352	SAMEA2623247	ERS493593	TARA_135	32.983	-121.832	650	2011-10-23	33	-121.75	628.026	2011-11-01	0.002769615	6.519685e-4	41.106544	0	16.38403	7.5501137	0.012693986	3.2074134	90.86647	38.178036
TARA_N000002172	ERS493592	SAMEA2623246	ERR873967	ERX953569	PRJEB4352	SAMEA2623246	ERS493592	TARA_135	32.983	-121.832	650	2011-10-23	33	-121.75	628.026	2011-11-01	0.002769615	6.519685e-4	41.106544	0	16.38403	7.5501137	0.012693986	3.2074134	90.86647	38.178036
TARA_N000002963	ERS493626	SAMEA2732373	ERR1726723	ERX1796778	PRJEB4352	SAMEA2732373	ERS493626	TARA_136	17.022	-118.914	5	2011-11-30	17	-119	5.140361	2011-12-01	0.061506737	1.0716351e-4	6.562776e-4	0.60053587	212.68169	8.052778	0.9606261	0.4189226	1.7070851	37.546814
TARA_N000002959	ERS493610	SAMEA2623264	ERR1726576	ERX1796735	PRJEB4352	SAMEA2623264	ERS493610	TARA_136	17.022	-118.914	5	2011-11-30	17	-119	5.140361	2011-12-01	0.061506737	1.0716351e-4	6.562776e-4	0.60053587	212.68169	8.052778	0.9606261	0.4189226	1.7070851	37.546814
TARA_N000002967	ERS493617	SAMEA2732594	ERR1726776	ERX1796945	PRJEB4352	SAMEA2732594	ERS493617	TARA_136	17.022	-118.914	5	2011-11-30	17	-119	5.140361	2011-12-01	0.061506737	1.0716351e-4	6.562776e-4	0.60053587	212.68169	8.052778	0.9606261	0.4189226	1.7070851	37.546814
TARA_N000002965	ERS493621	SAMEA2732598	ERR1726873	ERX1796939	PRJEB4352	SAMEA2732598	ERS493621	TARA_136	17.022	-118.914	5	2011-11-30	17	-119	5.140361	2011-12-01	0.061506737	1.0716351e-4	6.562776e-4	0.60053587	212.68169	8.052778	0.9606261	0.4189226	1.7070851	37.546814
TARA_N000002961	ERS493612	SAMEA2623266	ERR868378	ERX948060	PRJEB4352	SAMEA2623266	ERS493612	TARA_136	17.022	-118.914	5	2011-11-30	17	-119	5.140361	2011-12-01	0.061506737	1.0716351e-4	6.562776e-4	0.60053587	212.68169	8.052778	0.9606261	0.4189226	1.7070851	37.546814
TARA_N000002993	ERS493712	SAMEA2623321	ERR868512	ERX948018	PRJEB4352	SAMEA2623321	ERS493712	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_R100000750	ERS493718	SAMEA2623327	ERR2752163	ERX2765209	PRJEB4419	SAMEA2623327	ERS493718	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_R100000750	ERS493718	SAMEA2623327	ERR599366	ERX556346	PRJEB4419	SAMEA2623327	ERS493718	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_R100000750	ERS493718	SAMEA2623327	ERR2752162	ERX2765208	PRJEB4419	SAMEA2623327	ERS493718	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_B100001971	ERS493705	SAMEA2623314	ERR599015	ERX555937	PRJEB1787	SAMEA2623314	ERS493705	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_B100001971	ERS493705	SAMEA2623314	ERR599076	ERX555910	PRJEB1787	SAMEA2623314	ERS493705	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_B100001971	ERS493705	SAMEA2623314	ERR599152	ERX556102	PRJEB1787	SAMEA2623314	ERS493705	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_B100001971	ERS493705	SAMEA2623314	ERR599127	ERX556120	PRJEB1787	SAMEA2623314	ERS493705	TARA_137	14.161	-116.699	375	2011-12-02	14.25	-116.75	370.6885	2011-12-01	0.002769509	6.6213927e-4	35.0408	0	1.5862945	7.5525203	0.012690427	2.9642274	49.008728	40.25798
TARA_N000002934	ERS493677	SAMEA2623302	ERR1726523	ERX1796551	PRJEB4352	SAMEA2623302	ERS493677	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_N000002942	ERS493686	SAMEA2732863	ERR1726796	ERX1796556	PRJEB4352	SAMEA2732863	ERS493686	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_N000002938	ERS493694	SAMEA2732866	ERR1726583	ERX1796681	PRJEB4352	SAMEA2732866	ERS493694	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_N000002940	ERS493690	SAMEA2732613	ERR1726954	ERX1796937	PRJEB4352	SAMEA2732613	ERS493690	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_N000002936	ERS493679	SAMEA2623304	ERR868492	ERX948106	PRJEB4352	SAMEA2623304	ERS493679	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_R100000742	ERS493684	SAMEA2623309	ERR599340	ERX556333	PRJEB4419	SAMEA2623309	ERS493684	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_B100001964	ERS493670	SAMEA2623295	ERR598987	ERX556104	PRJEB1787	SAMEA2623295	ERS493670	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_B100001964	ERS493670	SAMEA2623295	ERR599099	ERX555920	PRJEB1787	SAMEA2623295	ERS493670	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_B100001964	ERS493670	SAMEA2623295	ERR599147	ERX556097	PRJEB1787	SAMEA2623295	ERS493670	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_B100001964	ERS493670	SAMEA2623295	ERR599070	ERX556115	PRJEB1787	SAMEA2623295	ERS493670	TARA_137	14.161	-116.699	40	2011-12-02	14.25	-116.75	41.18002	2011-12-01	0.25791335	4.8645135e-5	6.4293656	7.951979	170.68362	7.9323955	1.147715	0.925848	2.6652765	40.25798
TARA_N000002927	ERS493660	SAMEA2732607	ERR1726669	ERX1796760	PRJEB4352	SAMEA2732607	ERS493660	TARA_137	14.161	-116.699	5	2011-12-02	14.25	-116.75	5.140361	2011-12-01	0.1861521	1.42530325e-5	1.9914078	8.120451	208.50545	8.018566	1.5218308	0.5412347	1.610524	40.25798
TARA_N000002931	ERS493652	SAMEA2732604	ERR1726738	ERX1796887	PRJEB4352	SAMEA2732604	ERS493652	TARA_137	14.161	-116.699	5	2011-12-02	14.25	-116.75	5.140361	2011-12-01	0.1861521	1.42530325e-5	1.9914078	8.120451	208.50545	8.018566	1.5218308	0.5412347	1.610524	40.25798
TARA_N000002923	ERS493643	SAMEA2623282	ERR1726864	ERX1796594	PRJEB4352	SAMEA2623282	ERS493643	TARA_137	14.161	-116.699	5	2011-12-02	14.25	-116.75	5.140361	2011-12-01	0.1861521	1.42530325e-5	1.9914078	8.120451	208.50545	8.018566	1.5218308	0.5412347	1.610524	40.25798
TARA_N000002925	ERS493645	SAMEA2623284	ERR868477	ERX948035	PRJEB4352	SAMEA2623284	ERS493645	TARA_137	14.161	-116.699	5	2011-12-02	14.25	-116.75	5.140361	2011-12-01	0.1861521	1.42530325e-5	1.9914078	8.120451	208.50545	8.018566	1.5218308	0.5412347	1.610524	40.25798
TARA_N000002929	ERS493656	SAMEA2732378	ERR1726692	ERX1796825	PRJEB4352	SAMEA2732378	ERS493656	TARA_137	14.161	-116.699	5	2011-12-02	14.25	-116.75	5.140361	2011-12-01	0.1861521	1.42530325e-5	1.9914078	8.120451	208.50545	8.018566	1.5218308	0.5412347	1.610524	40.25798
TARA_R100000734	ERS493651	SAMEA2623290	ERR599363	ERX556321	PRJEB4419	SAMEA2623290	ERS493651	TARA_137	14.161	-116.699	5	2011-12-02	14.25	-116.75	5.140361	2011-12-01	0.1861521	1.42530325e-5	1.9914078	8.120451	208.50545	8.018566	1.5218308	0.5412347	1.610524	40.25798
TARA_B100001287	ERS493636	SAMEA2623275	ERR598989	ERX556031	PRJEB1787	SAMEA2623275	ERS493636	TARA_137	14.161	-116.699	5	2011-12-02	14.25	-116.75	5.140361	2011-12-01	0.1861521	1.42530325e-5	1.9914078	8.120451	208.50545	8.018566	1.5218308	0.5412347	1.610524	40.25798
TARA_N000002997	ERS493829	SAMEA2623397	ERR868467	ERX948110	PRJEB4352	SAMEA2623397	ERS493829	TARA_138	6.215	-103.017	450	2011-12-11	6.25	-103	457.6256	2011-12-01	0.002773455	6.4310245e-4	38.821804	0	11.051605	7.5612774	0.012693352	3.0041056	51.860893	37.36258
TARA_R100000789	ERS493835	SAMEA2623403	ERR2752164	ERX2765210	PRJEB4419	SAMEA2623403	ERS493835	TARA_138	6.215	-103.017	450	2011-12-11	6.25	-103	457.6256	2011-12-01	0.002773455	6.4310245e-4	38.821804	0	11.051605	7.5612774	0.012693352	3.0041056	51.860893	37.36258
TARA_R100000789	ERS493835	SAMEA2623403	ERR599365	ERX556308	PRJEB4419	SAMEA2623403	ERS493835	TARA_138	6.215	-103.017	450	2011-12-11	6.25	-103	457.6256	2011-12-01	0.002773455	6.4310245e-4	38.821804	0	11.051605	7.5612774	0.012693352	3.0041056	51.860893	37.36258
TARA_B100002003	ERS493822	SAMEA2623390	ERR599051	ERX556138	PRJEB1787	SAMEA2623390	ERS493822	TARA_138	6.215	-103.017	450	2011-12-11	6.25	-103	457.6256	2011-12-01	0.002773455	6.4310245e-4	38.821804	0	11.051605	7.5612774	0.012693352	3.0041056	51.860893	37.36258
TARA_B100002003	ERS493822	SAMEA2623390	ERR599060	ERX556042	PRJEB1787	SAMEA2623390	ERS493822	TARA_138	6.215	-103.017	450	2011-12-11	6.25	-103	457.6256	2011-12-01	0.002773455	6.4310245e-4	38.821804	0	11.051605	7.5612774	0.012693352	3.0041056	51.860893	37.36258
TARA_B100002003	ERS493822	SAMEA2623390	ERR599004	ERX556099	PRJEB1787	SAMEA2623390	ERS493822	TARA_138	6.215	-103.017	450	2011-12-11	6.25	-103	457.6256	2011-12-01	0.002773455	6.4310245e-4	38.821804	0	11.051605	7.5612774	0.012693352	3.0041056	51.860893	37.36258
TARA_B100002003	ERS493822	SAMEA2623390	ERR599175	ERX555991	PRJEB1787	SAMEA2623390	ERS493822	TARA_138	6.215	-103.017	450	2011-12-11	6.25	-103	457.6256	2011-12-01	0.002773455	6.4310245e-4	38.821804	0	11.051605	7.5612774	0.012693352	3.0041056	51.860893	37.36258
TARA_N000003003	ERS493776	SAMEA2732453	ERR1700910	ERX1771200	PRJEB4352	SAMEA2732453	ERS493776	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_N000003005	ERS493772	SAMEA2732658	ERR1726948	ERX1796501	PRJEB4352	SAMEA2732658	ERS493772	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_N000002999	ERS493759	SAMEA2623357	ERR4691838	ERX4612947	PRJEB4352	SAMEA2623357	ERS493759	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_N000003001	ERS493761	SAMEA2623359	ERR868390	ERX948056	PRJEB4352	SAMEA2623359	ERS493761	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_N000003007	ERS493768	SAMEA2732654	ERR1726619	ERX1796759	PRJEB4352	SAMEA2732654	ERS493768	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_N000003005	ERS493772	SAMEA2732658	ERR1726967	ERX1796653	PRJEB4352	SAMEA2732658	ERS493772	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_R100000773	ERS493767	SAMEA2623365	ERR599355	ERX556324	PRJEB4419	SAMEA2623365	ERS493767	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_B100001989	ERS493752	SAMEA2623350	ERR599030	ERX556106	PRJEB1787	SAMEA2623350	ERS493752	TARA_138	6.215	-103.017	5	2011-12-11	6.25	-103	5.140361	2011-12-01	0.15839341	8.470363e-6	0.99169034	6.0083494	209.58707	8.042119	1.3961596	0.42886934	1.3803295	37.36258
TARA_N000003013	ERS493804	SAMEA2732716	ERR1726560	ERX1796938	PRJEB4352	SAMEA2732716	ERS493804	TARA_138	6.215	-103.017	60	2011-12-11	6.25	-103	61.11284	2011-12-01	0.46983528	8.2448285e-5	19.757725	3.6853287	90.66732	7.8077307	1.2528255	1.6467896	7.194866	37.36258
TARA_N000003015	ERS493814	SAMEA2732721	ERR1726874	ERX1796538	PRJEB4352	SAMEA2732721	ERS493814	TARA_138	6.215	-103.017	60	2011-12-11	6.25	-103	61.11284	2011-12-01	0.46983528	8.2448285e-5	19.757725	3.6853287	90.66732	7.8077307	1.2528255	1.6467896	7.194866	37.36258
TARA_N000003011	ERS493797	SAMEA2623379	ERR868398	ERX948084	PRJEB4352	SAMEA2623379	ERS493797	TARA_138	6.215	-103.017	60	2011-12-11	6.25	-103	61.11284	2011-12-01	0.46983528	8.2448285e-5	19.757725	3.6853287	90.66732	7.8077307	1.2528255	1.6467896	7.194866	37.36258
TARA_N000003017	ERS493810	SAMEA2732508	ERR1726650	ERX1796930	PRJEB4352	SAMEA2732508	ERS493810	TARA_138	6.215	-103.017	60	2011-12-11	6.25	-103	61.11284	2011-12-01	0.46983528	8.2448285e-5	19.757725	3.6853287	90.66732	7.8077307	1.2528255	1.6467896	7.194866	37.36258
TARA_N000003009	ERS493795	SAMEA2623377	ERR4691837	ERX4612946	PRJEB4352	SAMEA2623377	ERS493795	TARA_138	6.215	-103.017	60	2011-12-11	6.25	-103	61.11284	2011-12-01	0.46983528	8.2448285e-5	19.757725	3.6853287	90.66732	7.8077307	1.2528255	1.6467896	7.194866	37.36258
TARA_R100000781	ERS493803	SAMEA2623385	ERR599345	ERX556338	PRJEB4419	SAMEA2623385	ERS493803	TARA_138	6.215	-103.017	60	2011-12-11	6.25	-103	61.11284	2011-12-01	0.46983528	8.2448285e-5	19.757725	3.6853287	90.66732	7.8077307	1.2528255	1.6467896	7.194866	37.36258
TARA_B100001996	ERS493788	SAMEA2623370	ERR599087	ERX555961	PRJEB1787	SAMEA2623370	ERS493788	TARA_138	6.215	-103.017	60	2011-12-11	6.25	-103	61.11284	2011-12-01	0.46983528	8.2448285e-5	19.757725	3.6853287	90.66732	7.8077307	1.2528255	1.6467896	7.194866	37.36258
TARA_N000003039	ERS493860	SAMEA2732983	ERR1726886	ERX1796878	PRJEB4352	SAMEA2732983	ERS493860	TARA_139	6.491	-95.449	5	2011-12-15	6.5	-95.5	5.140361	2011-12-01	0.1742033	1.2994645e-5	1.9505404	7.939052	205.25777	8.016902	1.4687887	0.5499473	1.392779	40.183426
TARA_N000003041	ERS493867	SAMEA2732277	ERR1726661	ERX1796860	PRJEB4352	SAMEA2732277	ERS493867	TARA_139	6.491	-95.449	5	2011-12-15	6.5	-95.5	5.140361	2011-12-01	0.1742033	1.2994645e-5	1.9505404	7.939052	205.25777	8.016902	1.4687887	0.5499473	1.392779	40.183426
TARA_N000003037	ERS493853	SAMEA2623419	ERR868420	ERX948050	PRJEB4352	SAMEA2623419	ERS493853	TARA_139	6.491	-95.449	5	2011-12-15	6.5	-95.5	5.140361	2011-12-01	0.1742033	1.2994645e-5	1.9505404	7.939052	205.25777	8.016902	1.4687887	0.5499473	1.392779	40.183426
TARA_N000003044	ERS493872	SAMEA2732322	ERR1726536	ERX1796552	PRJEB4352	SAMEA2732322	ERS493872	TARA_139	6.491	-95.449	5	2011-12-15	6.5	-95.5	5.140361	2011-12-01	0.1742033	1.2994645e-5	1.9505404	7.939052	205.25777	8.016902	1.4687887	0.5499473	1.392779	40.183426
TARA_N000003035	ERS493851	SAMEA2623417	ERR1726730	ERX1796784	PRJEB4352	SAMEA2623417	ERS493851	TARA_139	6.491	-95.449	5	2011-12-15	6.5	-95.5	5.140361	2011-12-01	0.1742033	1.2994645e-5	1.9505404	7.939052	205.25777	8.016902	1.4687887	0.5499473	1.392779	40.183426
TARA_N000003057	ERS493890	SAMEA2623439	ERR4691842	ERX4612951	PRJEB4352	SAMEA2623439	ERS493890	TARA_140	7.471	-79.312	5	2011-12-21	7.5	-79.25	5.140361	2012-01-01	0.35782573	7.1011926e-4	0.8458116	36.611954	214.60983	8.037506	1.8390026	0.28053907	2.1023645	36.861687
TARA_N000003063	ERS493908	SAMEA2730625	ERR4691845	ERX4612954	PRJEB4352	SAMEA2730625	ERS493908	TARA_140	7.471	-79.312	5	2011-12-21	7.5	-79.25	5.140361	2012-01-01	0.35782573	7.1011926e-4	0.8458116	36.611954	214.60983	8.037506	1.8390026	0.28053907	2.1023645	36.861687
TARA_N000003055	ERS493888	SAMEA2623437	ERR4691846	ERX4612955	PRJEB4352	SAMEA2623437	ERS493888	TARA_140	7.471	-79.312	5	2011-12-21	7.5	-79.25	5.140361	2012-01-01	0.35782573	7.1011926e-4	0.8458116	36.611954	214.60983	8.037506	1.8390026	0.28053907	2.1023645	36.861687
TARA_N000003059	ERS493897	SAMEA2730908	ERR4691843	ERX4612952	PRJEB4352	SAMEA2730908	ERS493897	TARA_140	7.471	-79.312	5	2011-12-21	7.5	-79.25	5.140361	2012-01-01	0.35782573	7.1011926e-4	0.8458116	36.611954	214.60983	8.037506	1.8390026	0.28053907	2.1023645	36.861687
TARA_N000003061	ERS493903	SAMEA2730909	ERR4691844	ERX4612953	PRJEB4352	SAMEA2730909	ERS493903	TARA_140	7.471	-79.312	5	2011-12-21	7.5	-79.25	5.140361	2012-01-01	0.35782573	7.1011926e-4	0.8458116	36.611954	214.60983	8.037506	1.8390026	0.28053907	2.1023645	36.861687
TARA_B100002019	ERS493877	SAMEA2623426	ERR599162	ERX556121	PRJEB1787	SAMEA2623426	ERS493877	TARA_140	7.471	-79.312	5	2011-12-21	7.5	-79.25	5.140361	2012-01-01	0.35782573	7.1011926e-4	0.8458116	36.611954	214.60983	8.037506	1.8390026	0.28053907	2.1023645	36.861687
TARA_N000003093	ERS493931	SAMEA2730915	ERR4691848	ERX4612957	PRJEB4352	SAMEA2730915	ERS493931	TARA_141	9.834	-80.086	5	2011-12-30	9.75	-80	5.140361	2012-01-01	0.09812366	0.0020281434999999998	0.0037511108	2.904833	204.47826	8.060165	1.0526863	5.156827e-4	6.116954	36.475143
TARA_N000003094	ERS493930	SAMEA2730914	ERR4691849	ERX4612958	PRJEB4352	SAMEA2730914	ERS493930	TARA_141	9.834	-80.086	5	2011-12-30	9.75	-80	5.140361	2012-01-01	0.09812366	0.0020281434999999998	0.0037511108	2.904833	204.47826	8.060165	1.0526863	5.156827e-4	6.116954	36.475143
TARA_N000003095	ERS493927	SAMEA2623459	ERR4691850	ERX4612959	PRJEB4352	SAMEA2623459	ERS493927	TARA_141	9.834	-80.086	5	2011-12-30	9.75	-80	5.140361	2012-01-01	0.09812366	0.0020281434999999998	0.0037511108	2.904833	204.47826	8.060165	1.0526863	5.156827e-4	6.116954	36.475143
TARA_N000003091	ERS493925	SAMEA2623457	ERR4691847	ERX4612956	PRJEB4352	SAMEA2623457	ERS493925	TARA_141	9.834	-80.086	5	2011-12-30	9.75	-80	5.140361	2012-01-01	0.09812366	0.0020281434999999998	0.0037511108	2.904833	204.47826	8.060165	1.0526863	5.156827e-4	6.116954	36.475143
TARA_B100001939	ERS493914	SAMEA2623446	ERR599029	ERX556062	PRJEB1787	SAMEA2623446	ERS493914	TARA_141	9.834	-80.086	5	2011-12-30	9.75	-80	5.140361	2012-01-01	0.09812366	0.0020281434999999998	0.0037511108	2.904833	204.47826	8.060165	1.0526863	5.156827e-4	6.116954	36.475143
TARA_N000003098	ERS493976	SAMEA2730939	ERR1726957	ERX1796683	PRJEB4352	SAMEA2730939	ERS493976	TARA_142	25.602	-88.417	125	2012-01-09	25.5	-88.5	120	2012-01-01	0.19158757	6.9528475e-4	6.5029416	0.28388172	170.97255	8.024005	0.49004593	0.43827167	3.1701446	33.285748
